# version = 29.1.1, Request ID = WFC3UVIS.sp.1486054
# HAT-P-23, Vmag = 11.94, exptime = 190s, Teff = 6000K
wavelength,readnoise,dark_counts,sky_counts,target_counts,total_counts
9872.0000,0,2.5745,97.077,0,99.651
9886.0000,0,2.5745,97.077,0,99.651
9900.0000,0,2.5745,97.077,0,99.651
9914.0000,0,2.5745,97.077,0,99.651
9928.0000,0,2.5745,97.077,0,99.651
9942.0000,0,2.5745,97.077,0,99.651
9956.0000,0,2.5745,97.077,0,99.651
9970.0000,0,2.5745,97.077,0,99.651
9984.0000,0,2.5745,97.077,0,99.651
9998.0000,0,2.5745,97.077,0,99.651
