# version = 29.1.1, Request ID = WFC3UVIS.sp.1486056
# HAT-P-41, Vmag = 11.4, exptime = 1s, Teff = 6500K
wavelength,readnoise,dark_counts,sky_counts,target_counts,total_counts
9242.0000,0,0.01355,0.51093,24.581,25.106
9256.0000,0,0.01355,0.51093,25.159,25.683
9270.0000,0,0.01355,0.51093,25.147,25.672
9284.0000,0,0.01355,0.51093,24.999,25.523
9298.0000,0,0.01355,0.51093,24.708,25.233
9312.0000,0,0.01355,0.51093,24.322,24.847
9326.0000,0,0.01355,0.51093,23.845,24.369
9340.0000,0,0.01355,0.51093,23.395,23.919
9354.0000,0,0.01355,0.51093,22.959,23.483
9368.0000,0,0.01355,0.51093,22.518,23.042
9382.0000,0,0.01355,0.51093,22.058,22.582
9396.0000,0,0.01355,0.51093,21.372,21.897
9410.0000,0,0.01355,0.51093,20.505,21.03
9424.0000,0,0.01355,0.51093,20.324,20.849
9438.0000,0,0.01355,0.51093,20.017,20.541
9452.0000,0,0.01355,0.51093,19.572,20.096
9466.0000,0,0.01355,0.51093,19.261,19.786
9480.0000,0,0.01355,0.51093,18.866,19.391
9494.0000,0,0.01355,0.51093,17.748,18.272
9508.0000,0,0.01355,0.51093,0,0.52448
9522.0000,0,0.01355,0.51093,0,0.52448
9536.0000,0,0.01355,0.51093,0,0.52448
9550.0000,0,0.01355,0.51093,0,0.52448
9564.0000,0,0.01355,0.51093,0,0.52448
9578.0000,0,0.01355,0.51093,0,0.52448
9592.0000,0,0.01355,0.51093,0,0.52448
9606.0000,0,0.01355,0.51093,0,0.52448
9620.0000,0,0.01355,0.51093,0,0.52448
9634.0000,0,0.01355,0.51093,0,0.52448
9648.0000,0,0.01355,0.51093,0,0.52448
9662.0000,0,0.01355,0.51093,0,0.52448
9676.0000,0,0.01355,0.51093,0,0.52448
9690.0000,0,0.01355,0.51093,0,0.52448
9704.0000,0,0.01355,0.51093,0,0.52448
9718.0000,0,0.01355,0.51093,0,0.52448
9732.0000,0,0.01355,0.51093,0,0.52448
9746.0000,0,0.01355,0.51093,0,0.52448
9760.0000,0,0.01355,0.51093,0,0.52448
9774.0000,0,0.01355,0.51093,0,0.52448
9788.0000,0,0.01355,0.51093,0,0.52448
9802.0000,0,0.01355,0.51093,0,0.52448
9816.0000,0,0.01355,0.51093,0,0.52448
9830.0000,0,0.01355,0.51093,0,0.52448
9844.0000,0,0.01355,0.51093,0,0.52448
9858.0000,0,0.01355,0.51093,0,0.52448
9872.0000,0,0.01355,0.51093,0,0.52448
9886.0000,0,0.01355,0.51093,0,0.52448
9900.0000,0,0.01355,0.51093,0,0.52448
9914.0000,0,0.01355,0.51093,0,0.52448
9928.0000,0,0.01355,0.51093,0,0.52448
9942.0000,0,0.01355,0.51093,0,0.52448
9956.0000,0,0.01355,0.51093,0,0.52448
9970.0000,0,0.01355,0.51093,0,0.52448
9984.0000,0,0.01355,0.51093,0,0.52448
9998.0000,0,0.01355,0.51093,0,0.52448
