R_p_ref T log_TiO
1.246143400872157914e+00 2.849398324246148604e+03 -6.858963511494769349e+00
1.241597350355362783e+00 2.298308354544869871e+03 -5.316185291284843295e+00
1.241597350355362783e+00 2.298308354544869871e+03 -5.316185291284843295e+00
1.241143564920111020e+00 2.340812393899706876e+03 -5.406565056659792035e+00
1.238008261763664741e+00 2.851562748364726758e+03 -6.068065933032483095e+00
1.252598749265910971e+00 1.695817211298117400e+03 -5.005951290544373933e+00
1.248858051281261039e+00 1.857299602772332491e+03 -4.573716494482738426e+00
1.248858051281261039e+00 1.857299602772332491e+03 -4.573716494482738426e+00
1.255167290456391527e+00 1.843587258206887100e+03 -5.605155659295929738e+00
1.250941497320052331e+00 1.869418495961647750e+03 -4.877013662922812465e+00
1.249726903695476787e+00 1.739467888930711069e+03 -4.396593539159262320e+00
1.249095610970564874e+00 2.407640789841476817e+03 -6.255168198074075647e+00
1.253901363767369936e+00 1.663515528349036458e+03 -5.060092490554968236e+00
1.253355310313657656e+00 1.611645286703525471e+03 -4.613785205532641598e+00
1.247718658151329318e+00 2.296662475548597740e+03 -6.401142512642042703e+00
1.240306865371943346e+00 2.599651062212481520e+03 -6.172132646313595927e+00
1.245114740215404581e+00 2.912847009536088990e+03 -6.852166840966884997e+00
1.248754579637099571e+00 2.762399363278689634e+03 -7.116959479438969893e+00
1.241425060656276003e+00 2.546454647708015727e+03 -5.721289983164892234e+00
1.250246057560950197e+00 1.728976541233367243e+03 -4.369137570417231942e+00
1.243046063364062537e+00 2.943378684050605443e+03 -6.667694624460913211e+00
1.247587378926637625e+00 2.879674426534324994e+03 -7.366089345265539379e+00
1.251770588814846930e+00 2.399565600258639279e+03 -6.805457636625521722e+00
1.251553248101444860e+00 1.792744290044600348e+03 -5.284824202188206144e+00
1.247319688736595156e+00 2.397900751879320524e+03 -5.982980130305461941e+00
1.252702408179216187e+00 2.084653048634784227e+03 -5.923898161439973720e+00
1.246289028340225258e+00 1.953452304602076765e+03 -4.674928916934486978e+00
1.251287653293294166e+00 2.292948670757470609e+03 -6.717081522808824090e+00
1.254073768734294436e+00 1.916576875649773228e+03 -6.035774698764322821e+00
1.237787098726630397e+00 2.753800988197326660e+03 -5.914368748664855957e+00
1.246830806950804504e+00 2.946056507013470309e+03 -7.417384235697657147e+00
1.237959459515195260e+00 2.680239851890628870e+03 -5.927180107702388234e+00
1.239779687330004654e+00 2.860269890073064289e+03 -6.207012246625982499e+00
1.245975682545045871e+00 2.124872937207751420e+03 -5.081486943446344107e+00
1.247252509771094253e+00 2.561518579377651804e+03 -6.375603952919848716e+00
1.249135379145848379e+00 2.697987979548319800e+03 -7.025585770630231153e+00
1.249135379145848379e+00 2.697987979548319800e+03 -7.025585770630231153e+00
1.250750671439505579e+00 2.527907560176895004e+03 -6.957985457606755020e+00
1.248542242309781169e+00 1.965044315098154584e+03 -5.487191692452197067e+00
1.237332305294134294e+00 2.795876326970709670e+03 -5.974003077129109052e+00
1.238272371766873103e+00 2.659032512102995497e+03 -5.942594617100643184e+00
1.241236889787659115e+00 2.540072207543355944e+03 -6.154812807686642628e+00
1.237124064094897058e+00 2.814848959322061091e+03 -5.995225082437104724e+00
1.238163164272834571e+00 2.898216577978370879e+03 -6.574488822030030377e+00
1.247812958298092134e+00 2.534532442858289869e+03 -6.913479200537423708e+00
1.247319485274458239e+00 2.447536445007024668e+03 -6.699836113232402468e+00
1.247319485274458239e+00 2.447536445007024668e+03 -6.699836113232402468e+00
1.249901867304632930e+00 2.526820622805400490e+03 -7.029571724416673995e+00
1.244697591170707440e+00 2.047350809003460427e+03 -4.909052802697267737e+00
1.247636621415024072e+00 2.914522654318799141e+03 -7.331116441698825703e+00
1.248852695240770583e+00 2.004080445937657942e+03 -5.046244951428505487e+00
1.255762959652105604e+00 1.713586963656312946e+03 -5.260746403617579503e+00
1.240020225725354752e+00 2.497628156371473779e+03 -5.575206337261338518e+00
1.240020225725354752e+00 2.497628156371473779e+03 -5.575206337261338518e+00
1.246739136564847694e+00 2.981554797911231162e+03 -7.435249545626053447e+00
1.242831851424254008e+00 2.542122724936491977e+03 -5.832089656642352793e+00
1.253195230507629709e+00 2.106234259248000399e+03 -6.121457807939124862e+00
1.248031296563738124e+00 2.670549973336079347e+03 -7.144776816598144009e+00
1.252000089570290742e+00 2.303859693082896229e+03 -6.746346980616556799e+00
1.242439804843643580e+00 2.816109008384117260e+03 -6.916677000816108034e+00
1.246706760748134579e+00 2.453048884376524256e+03 -6.045626589794655281e+00
1.248725832824067128e+00 2.117868234415074767e+03 -6.032680203524768636e+00
1.254640369873784689e+00 1.978065553548071421e+03 -6.144330970573992801e+00
1.254640369873784689e+00 1.978065553548071421e+03 -6.144330970573992801e+00
1.250067909896357854e+00 2.435305902650025018e+03 -6.896387369697464464e+00
1.250067909896357854e+00 2.435305902650025018e+03 -6.896387369697464464e+00
1.251922378474159103e+00 2.029854033058365758e+03 -5.604151713602739449e+00
1.251922378474159103e+00 2.029854033058365758e+03 -5.604151713602739449e+00
1.247630509345882599e+00 2.011375454973974684e+03 -5.501503768323067867e+00
1.247630509345882599e+00 2.011375454973974684e+03 -5.501503768323067867e+00
1.249029078209892507e+00 2.395372854915862717e+03 -6.221128883049985347e+00
1.249029078209892507e+00 2.395372854915862717e+03 -6.221128883049985347e+00
1.254512812922901732e+00 2.002137914125492216e+03 -6.134810514617777599e+00
1.251866039580291190e+00 1.676337874558938438e+03 -4.393167792828696960e+00
1.247410665802310525e+00 2.445683927171625328e+03 -6.702347368863513566e+00
1.248606723472989399e+00 2.283441732947106175e+03 -6.459454052899973320e+00
1.248606723472989399e+00 2.283441732947106175e+03 -6.459454052899973320e+00
1.252237627851327195e+00 2.122960570331717463e+03 -5.969192107078987064e+00
1.252237627851327195e+00 2.122960570331717463e+03 -5.969192107078987064e+00
1.243574816833219243e+00 2.251518376872178123e+03 -5.223275159943415069e+00
1.243485488058383437e+00 2.791802658383264315e+03 -6.425917955542967519e+00
1.253796915841994153e+00 1.953067338565627324e+03 -5.707691751202791153e+00
1.253796915841994153e+00 1.953067338565627324e+03 -5.707691751202791153e+00
1.243315080196800260e+00 2.196644463971508230e+03 -5.363715640022551412e+00
1.255264216301720248e+00 1.866672696325451170e+03 -5.816844126780210011e+00
1.240625959296399294e+00 2.605491136791511963e+03 -6.229811572790053376e+00
1.253440084205673433e+00 1.642270647341194035e+03 -4.822769396582607726e+00
1.250801021934664359e+00 2.454811672353058839e+03 -6.700919148385843904e+00
1.247809357238377048e+00 1.864358017265755734e+03 -4.808639045934562262e+00
1.250144400387592114e+00 2.469560690882056406e+03 -6.949208674412371778e+00
1.250144400387592114e+00 2.469560690882056406e+03 -6.949208674412371778e+00
1.242547925251389351e+00 2.291211404735850010e+03 -5.264033430091918042e+00
1.254985705507911886e+00 1.618652669621288624e+03 -4.934896345474292900e+00
1.255393107060602143e+00 1.794517579897340056e+03 -5.505898478724995826e+00
1.244848713534498774e+00 2.559450933603000522e+03 -6.669202452186694607e+00
1.251962408708033658e+00 2.167429599727147433e+03 -6.495406741759371272e+00
1.247286433882642376e+00 2.075824419882995244e+03 -5.091877320059213119e+00
1.246330966672452689e+00 2.604517712971185574e+03 -6.359474486045100683e+00
1.246880085983843589e+00 2.551244846712195795e+03 -6.857689187978984080e+00
1.240713109162864480e+00 2.726640583341181809e+03 -6.532602804873365088e+00
1.237759268249031708e+00 2.743482181233625852e+03 -5.921010956405757142e+00
1.255020385662614979e+00 1.739864541945534029e+03 -5.507033489478916799e+00
1.241146775652316014e+00 2.594470269125528375e+03 -5.806418586210176258e+00
1.252787252644820271e+00 2.217147790858851295e+03 -6.436538771057833230e+00
1.253197283701277698e+00 2.183537928177782305e+03 -6.481128907535598671e+00
1.253197283701277698e+00 2.183537928177782305e+03 -6.481128907535598671e+00
1.242099335963070761e+00 2.838228328279331436e+03 -6.378816578790555525e+00
1.253959503971273426e+00 1.646701625074547337e+03 -4.939478341545322948e+00
1.248196456222732786e+00 2.638057421290866841e+03 -6.704553565642191515e+00
1.248196456222732786e+00 2.638057421290866841e+03 -6.704553565642191515e+00
1.251312387671919213e+00 2.261099307773949931e+03 -6.231932844022345819e+00
1.239362005715774595e+00 2.686106596916931267e+03 -5.873707427918018809e+00
1.252627118306492093e+00 1.842513192019506050e+03 -5.075719791387410140e+00
1.243545223481167472e+00 2.241577603085819646e+03 -5.596265791831281255e+00
1.246898405537641752e+00 2.952771083930233999e+03 -7.400302275689013776e+00
1.242539416944253627e+00 2.300720386305717511e+03 -5.607553803751266663e+00
1.249837088072156988e+00 2.253757860026798880e+03 -6.508588600210659436e+00
1.245785421661568693e+00 2.223616243187875625e+03 -5.348204435812370150e+00
1.247606595896926462e+00 1.871673683866396004e+03 -4.605456224599276283e+00
1.243237815708306826e+00 2.653702416769478077e+03 -6.118779217305275075e+00
1.243237815708306826e+00 2.653702416769478077e+03 -6.118779217305275075e+00
1.254555679782211941e+00 1.601755425904342474e+03 -4.666807456980606617e+00
1.251192131541291275e+00 2.445305079912526253e+03 -6.817791573591707177e+00
1.251192131541291275e+00 2.445305079912526253e+03 -6.817791573591707177e+00
1.247993488811283580e+00 1.983986928449820880e+03 -5.445837752293177125e+00
1.249003630023950873e+00 2.472577260781215045e+03 -6.423505997981718174e+00
1.241615718035025573e+00 2.466003390411983673e+03 -5.992161666955789556e+00
1.241615718035025573e+00 2.466003390411983673e+03 -5.992161666955789556e+00
1.249978216799652930e+00 1.836184827871244124e+03 -5.174181445565853465e+00
1.247456396070535822e+00 2.047032358064237314e+03 -5.596169244572658741e+00
1.254312104920831894e+00 1.649456676200503352e+03 -4.998830196909394452e+00
1.253360256824237684e+00 1.889422264143155644e+03 -5.395896638038848891e+00
1.240916660007696182e+00 2.563299273819541668e+03 -6.153623195379385180e+00
1.240916660007696182e+00 2.563299273819541668e+03 -6.153623195379385180e+00
1.251894073235999549e+00 1.801946402090453375e+03 -5.356126779650149494e+00
1.243848597798298039e+00 2.589286127413361100e+03 -6.045420957091458547e+00
1.249913523373977542e+00 1.923394504463673911e+03 -4.938496552717598576e+00
1.249913523373977542e+00 1.923394504463673911e+03 -4.938496552717598576e+00
1.244159382377395984e+00 2.585292005462339148e+03 -6.641894173752499242e+00
1.249327893199636774e+00 2.562970085276971986e+03 -7.040947903992012868e+00
1.242405812335920956e+00 2.568642419832690848e+03 -5.862243173466779922e+00
1.239099382345004940e+00 2.721722851057806110e+03 -6.281457877824628611e+00
1.239099382345004940e+00 2.721722851057806110e+03 -6.281457877824628611e+00
1.246813738092720225e+00 2.456699061129502297e+03 -6.656379574664279986e+00
1.244873234554937591e+00 2.892109545300514583e+03 -6.793753917363803296e+00
1.255381350577703614e+00 1.667098607458518472e+03 -5.188201442836156474e+00
1.255381350577703614e+00 1.667098607458518472e+03 -5.188201442836156474e+00
1.252572851145842048e+00 2.227834485550372847e+03 -6.598929835292590695e+00
1.240171786267621812e+00 2.805204147251714858e+03 -6.627874504922004917e+00
1.251396522060823857e+00 2.269868083035619748e+03 -6.655419793070343815e+00
1.251396522060823857e+00 2.269868083035619748e+03 -6.655419793070343815e+00
1.251717330423786301e+00 1.680210522306983876e+03 -4.615005989863787406e+00
1.253665507727423245e+00 1.815670406053990519e+03 -5.647014890137672438e+00
1.253247594763970740e+00 1.631552278848703736e+03 -4.631760896442836284e+00
1.237627892551610653e+00 2.993705161400807810e+03 -6.690398977261825308e+00
1.249292313068286919e+00 2.521658441230967583e+03 -6.977366532226183971e+00
1.248503915409665543e+00 2.312346374806801123e+03 -6.505721460408657286e+00
1.248503915409665543e+00 2.312346374806801123e+03 -6.505721460408657286e+00
1.237006686860748550e+00 2.961660351897176952e+03 -6.533482180136958917e+00
1.242823689961124467e+00 2.618585828738841883e+03 -6.552362380082001891e+00
1.242823689961124467e+00 2.618585828738841883e+03 -6.552362380082001891e+00
1.237530769286735222e+00 2.790838228030691425e+03 -5.995416908563528935e+00
1.242141124615045333e+00 2.606073091921802188e+03 -5.921987956359772376e+00
1.251017450790665730e+00 2.330345499564325110e+03 -6.743748997315222482e+00
1.251017450790665730e+00 2.330345499564325110e+03 -6.743748997315222482e+00
1.247535917024800600e+00 2.369653044457417309e+03 -5.954313959778711585e+00
1.245213311407608714e+00 2.103825126037135306e+03 -4.993325833848496487e+00
1.238594485339522766e+00 2.703223086304034950e+03 -5.882578690845694069e+00
1.238594485339522766e+00 2.703223086304034950e+03 -5.882578690845694069e+00
1.246179028321176663e+00 2.087391282705938920e+03 -5.512371201995701853e+00
1.251798914895978498e+00 2.299951074506228906e+03 -6.474197489525466587e+00
1.244751992952394914e+00 2.589063803420235672e+03 -6.146324845367400869e+00
1.251002317933977093e+00 2.440671042094221775e+03 -6.744106803647449411e+00
1.255296809511400546e+00 1.705051246804787525e+03 -5.168564318456262185e+00
1.247808829369962957e+00 1.939243869092777686e+03 -4.760339720830762289e+00
1.247808829369962957e+00 1.939243869092777686e+03 -4.760339720830762289e+00
1.243031580653155554e+00 2.211432018912540116e+03 -5.301075244862056834e+00
1.248255126789215019e+00 1.906090645109871275e+03 -5.140512239591270571e+00
1.248255126789215019e+00 1.906090645109871275e+03 -5.140512239591270571e+00
1.252744589158724331e+00 2.049380894094923406e+03 -6.255911742157330480e+00
1.250537334725797756e+00 2.217597140406663129e+03 -6.480787189656693315e+00
1.243139726371631060e+00 2.931669230423995032e+03 -7.164500938363753235e+00
1.253083534738273164e+00 1.812369086071686979e+03 -5.065150327016211484e+00
1.242660377220516477e+00 2.330127140275370948e+03 -5.727622297386675498e+00
1.242669418397829517e+00 2.239024134090766893e+03 -5.310439302269019279e+00
1.242669418397829517e+00 2.239024134090766893e+03 -5.310439302269019279e+00
1.240903712377998680e+00 2.400484176518523327e+03 -5.529915928268204439e+00
1.250644956285448917e+00 2.337850906259524891e+03 -6.734997416851591368e+00
1.248457481216994847e+00 2.286738433255151449e+03 -6.437673005852645680e+00
1.248457481216994847e+00 2.286738433255151449e+03 -6.437673005852645680e+00
1.248656813095290197e+00 1.926016697596594213e+03 -5.314444041555426601e+00
1.248656813095290197e+00 1.926016697596594213e+03 -5.314444041555426601e+00
1.246723545602797412e+00 2.660059063364857138e+03 -7.025069541433969889e+00
1.242039195253898720e+00 2.457011091285736711e+03 -6.026640803025072657e+00
1.238587583461131292e+00 2.643988144361289869e+03 -5.843164567247486119e+00
1.238587583461131292e+00 2.643988144361289869e+03 -5.843164567247486119e+00
1.246859882652650908e+00 2.967869374295334637e+03 -7.371822324918795744e+00
1.246859882652650908e+00 2.967869374295334637e+03 -7.371822324918795744e+00
1.251096420822013000e+00 1.797482110533368541e+03 -5.185172374500301551e+00
1.252300568695454697e+00 1.786209477139324918e+03 -5.339239538625569992e+00
1.252300568695454697e+00 1.786209477139324918e+03 -5.339239538625569992e+00
1.248804027170833830e+00 1.826467365192864918e+03 -4.810065639877823429e+00
1.248384747569117215e+00 1.954428708840881427e+03 -4.860541050171195643e+00
1.247225197220533266e+00 2.251574543607944179e+03 -5.601595994176845394e+00
1.247225197220533266e+00 2.251574543607944179e+03 -5.601595994176845394e+00
1.246905773639118697e+00 2.037151122022103436e+03 -5.445350306806744811e+00
1.239428111717684189e+00 2.555339808362163240e+03 -5.735632499098883841e+00
1.239428111717684189e+00 2.555339808362163240e+03 -5.735632499098883841e+00
1.237000873543156798e+00 2.896955362094468455e+03 -6.131504393459159985e+00
1.252672415045055887e+00 1.766417001781185718e+03 -4.832191218418707024e+00
1.239175521826406667e+00 2.911659461119167645e+03 -6.716498808510580787e+00
1.239159812315778320e+00 2.589556865479782118e+03 -5.765572117993896128e+00
1.252697234710702157e+00 1.654557260264433125e+03 -4.529087046891662638e+00
1.253771367524094238e+00 1.904212750202210373e+03 -5.926977330042904057e+00
1.253771367524094238e+00 1.904212750202210373e+03 -5.926977330042904057e+00
1.249055355085454622e+00 2.403743250917452315e+03 -6.263266123190351919e+00
1.249055355085454622e+00 2.403743250917452315e+03 -6.263266123190351919e+00
1.236507171488310908e+00 2.884271448169088217e+03 -6.198244998966523589e+00
1.251550105194876084e+00 2.082394441882825049e+03 -6.235902479703223200e+00
1.251550105194876084e+00 2.082394441882825049e+03 -6.235902479703223200e+00
1.247715982724358019e+00 2.615643910004302597e+03 -6.592336614692320573e+00
1.243999826808043663e+00 2.662472077162113692e+03 -6.773310659347787421e+00
1.243999826808043663e+00 2.662472077162113692e+03 -6.773310659347787421e+00
1.252953988275320896e+00 1.853225958780499695e+03 -5.684208458286123644e+00
1.252953988275320896e+00 1.853225958780499695e+03 -5.684208458286123644e+00
1.248361510673530628e+00 1.837054180915867619e+03 -4.645885361618506515e+00
1.250675853535883508e+00 2.353420626036820067e+03 -6.402746959059976817e+00
1.250587344876821438e+00 2.109024744866966103e+03 -5.661212992729740989e+00
1.250587344876821438e+00 2.109024744866966103e+03 -5.661212992729740989e+00
1.251719208161784724e+00 2.294782614032858874e+03 -6.688150166896052795e+00
1.239225777756877811e+00 2.792691314262460764e+03 -6.464545751340500246e+00
1.238680485240899465e+00 2.727291126800569145e+03 -6.211872199893411661e+00
1.254321929366613464e+00 1.632129780392307566e+03 -4.735425935589860025e+00
1.254321929366613464e+00 1.632129780392307566e+03 -4.735425935589860025e+00
1.244915486723976006e+00 2.406944167030809695e+03 -5.745582516664467398e+00
1.246822235854946559e+00 2.031059202328521451e+03 -5.397038928212627873e+00
1.250330281762435991e+00 2.366746059627256727e+03 -6.381550035338930726e+00
1.248272534482666174e+00 1.939940016955921692e+03 -5.291112649485336661e+00
1.243088352069022573e+00 2.684013804256997901e+03 -6.714897001046519875e+00
1.246319747376344544e+00 2.661492124820030767e+03 -6.502252755683997520e+00
1.246319747376344544e+00 2.661492124820030767e+03 -6.502252755683997520e+00
1.254222011510831791e+00 1.846930628936004041e+03 -5.457376775416173054e+00
1.252981082691269510e+00 2.116188606261563109e+03 -6.392629192049279041e+00
1.236219221357776066e+00 2.938803555373612653e+03 -6.309547059233044486e+00
1.247735575719055801e+00 2.724026399213460536e+03 -6.851814501353858944e+00
1.247437895098531424e+00 1.949401556615086065e+03 -5.153649835529042100e+00
1.248571408682314532e+00 1.950174367564728982e+03 -5.390329613462741420e+00
1.253566939039826966e+00 1.673119363505314141e+03 -4.958889687949778136e+00
1.247465126814579328e+00 1.929689631897267191e+03 -4.734184489126026740e+00
1.244015791719927266e+00 2.333612992824029789e+03 -5.478297637128595632e+00
1.245852328717338420e+00 2.349902045402792282e+03 -5.706346548516825656e+00
1.245852328717338420e+00 2.349902045402792282e+03 -5.706346548516825656e+00
1.251412753841736558e+00 1.953298304414911854e+03 -5.834517345691775603e+00
1.251412753841736558e+00 1.953298304414911854e+03 -5.834517345691775603e+00
1.250729169093433679e+00 2.393329392750848001e+03 -6.538654493360341213e+00
1.250729169093433679e+00 2.393329392750848001e+03 -6.538654493360341213e+00
1.237008884948523013e+00 2.996828641373317623e+03 -6.278904388719588781e+00
1.237008884948523013e+00 2.996828641373317623e+03 -6.278904388719588781e+00
1.250386567260645343e+00 2.142611796727969704e+03 -6.271567541354564845e+00
1.239828105488524956e+00 2.842268087085749357e+03 -6.199373383992204722e+00
1.240141660504409993e+00 2.510577432518043679e+03 -5.648462730714663316e+00
1.240141660504409993e+00 2.510577432518043679e+03 -5.648462730714663316e+00
1.248307937493383868e+00 2.573659286613523363e+03 -6.988040523503284973e+00
1.249851861230397043e+00 2.174388205318719884e+03 -5.748428789766700575e+00
1.253483750867061319e+00 2.090483714647663874e+03 -6.286122048267994700e+00
1.248993710320315254e+00 2.693864138163690768e+03 -7.113903959072361616e+00
1.247709724962077438e+00 2.021098794733546356e+03 -5.517355335836464647e+00
1.247709724962077438e+00 2.021098794733546356e+03 -5.517355335836464647e+00
1.246764401171684078e+00 2.110858227213703231e+03 -5.686425336167027389e+00
1.236949078916937061e+00 2.854435594332595429e+03 -6.104639302712376647e+00
1.236949078916937061e+00 2.854435594332595429e+03 -6.104639302712376647e+00
1.246240843359368577e+00 2.044652789332721341e+03 -4.935591936194508200e+00
1.245104594426363454e+00 2.940055489330376076e+03 -6.933514418163943205e+00
1.248689693800418832e+00 2.141601608271608256e+03 -5.485649561534772900e+00
1.248689693800418832e+00 2.141601608271608256e+03 -5.485649561534772900e+00
1.244224108353291003e+00 2.567661857717947896e+03 -6.050941032996682623e+00
1.238749383196605880e+00 2.824786223531650649e+03 -6.096836249547256337e+00
1.238755202921337339e+00 2.974140522004698141e+03 -6.782024574781575943e+00
1.238755202921337339e+00 2.974140522004698141e+03 -6.782024574781575943e+00
1.240334635507398309e+00 2.908143586176315694e+03 -6.840492874377396504e+00
1.240334635507398309e+00 2.908143586176315694e+03 -6.840492874377396504e+00
1.248067585257052414e+00 1.890888508234529127e+03 -4.687903027490630592e+00
1.245170056389183433e+00 2.863680913947649515e+03 -6.786699819523400734e+00
1.254670592991394606e+00 1.766590294139545222e+03 -5.274786231184831919e+00
1.254670592991394606e+00 1.766590294139545222e+03 -5.274786231184831919e+00
1.249344155517340571e+00 1.797272004200494166e+03 -4.598531150066543560e+00
1.249344155517340571e+00 1.797272004200494166e+03 -4.598531150066543560e+00
1.254346148312180942e+00 1.729808964318141534e+03 -5.047806771607158183e+00
1.252023941107194283e+00 2.044199147699447394e+03 -6.167184882815612390e+00
1.252023941107194283e+00 2.044199147699447394e+03 -6.167184882815612390e+00
1.247541018922950551e+00 1.891683946566260602e+03 -4.765866845429871823e+00
1.247541018922950551e+00 1.891683946566260602e+03 -4.765866845429871823e+00
1.236401512196026342e+00 2.912207124366490461e+03 -6.188735014595584616e+00
1.242361972900273503e+00 2.359204644685394669e+03 -5.431717885806295776e+00
1.244703386143305002e+00 2.844110851176527831e+03 -6.688366563542231802e+00
1.251017482594102059e+00 2.247299492944874146e+03 -6.167639029443886756e+00
1.244070699437414884e+00 2.738927212392355159e+03 -6.919497118305963035e+00
1.246926795630290519e+00 1.930989977619729871e+03 -4.792343453333664627e+00
1.240707234427518513e+00 2.801675945442542343e+03 -6.672794411527815051e+00
1.240707234427518513e+00 2.801675945442542343e+03 -6.672794411527815051e+00
1.251509129154495970e+00 2.334031739643070068e+03 -6.549211676419531614e+00
1.245641122191100569e+00 2.018754434193760517e+03 -4.925374975631935826e+00
1.245641122191100569e+00 2.018754434193760517e+03 -4.925374975631935826e+00
1.250962692744451044e+00 2.036145130755113314e+03 -6.036111699836157918e+00
1.250962692744451044e+00 2.036145130755113314e+03 -6.036111699836157918e+00
1.249320124203440407e+00 1.880806863408068239e+03 -4.761940712939738418e+00
1.251525946571280468e+00 2.358628176649410307e+03 -6.714948503290008475e+00
1.251525946571280468e+00 2.358628176649410307e+03 -6.714948503290008475e+00
1.248569456833977132e+00 2.207788621484197392e+03 -5.667260044869959934e+00
1.237574963389050708e+00 2.970611938724395259e+03 -6.620506866559257020e+00
1.246157898246773588e+00 2.961044579785444512e+03 -7.142507602032166503e+00
1.251959500611544041e+00 1.693064669615718913e+03 -4.567290178913683718e+00
1.251959500611544041e+00 1.693064669615718913e+03 -4.567290178913683718e+00
1.254549870777444953e+00 1.729232159967546295e+03 -5.342474390466834144e+00
1.236536463771754635e+00 2.903633884995261269e+03 -6.175870465238753937e+00
1.247536515655695011e+00 2.378798538589533109e+03 -6.542085032418987645e+00
1.246030060251360094e+00 2.335580212896934881e+03 -6.259102986091207299e+00
1.243979164488725253e+00 2.337453226187022665e+03 -5.968792907405727988e+00
1.248257613053393111e+00 1.962460269326422804e+03 -5.371136870912772032e+00
1.248257613053393111e+00 1.962460269326422804e+03 -5.371136870912772032e+00
1.254815052512158413e+00 1.684434956620044886e+03 -5.121414724967149112e+00
1.246155720453419269e+00 2.455393936536374895e+03 -6.565820436166825758e+00
1.245332741316382386e+00 2.109997116786179504e+03 -5.403937520217976243e+00
1.254135835914103048e+00 1.661931169537489950e+03 -4.806539319802223709e+00
1.254135835914103048e+00 1.661931169537489950e+03 -4.806539319802223709e+00
1.239715168151692026e+00 2.561343063207747946e+03 -5.875300560735169597e+00
1.242796902313116902e+00 2.858872937174593972e+03 -6.506659650482182755e+00
1.241747255019989282e+00 2.935269529489542947e+03 -7.033670125828545672e+00
1.247015126895389070e+00 2.175543808953027110e+03 -5.382145029971780126e+00
1.253980536450012950e+00 1.967905002566999201e+03 -6.056654533442342725e+00
1.247029280275353313e+00 2.477778200316533912e+03 -6.704136877761469826e+00
1.244023601684729030e+00 2.152406024061710013e+03 -5.248884276410931804e+00
1.240777026211717260e+00 2.624528538679415760e+03 -5.866952098390038728e+00
1.238672004174532049e+00 2.676013414442193152e+03 -5.892155533719215299e+00
1.248756464837234903e+00 1.848710032534147103e+03 -4.654654755209067574e+00
1.248756464837234903e+00 1.848710032534147103e+03 -4.654654755209067574e+00
1.253834214746516462e+00 1.851286615496546347e+03 -5.738421904018210284e+00
1.242128638888192027e+00 2.332341806596614788e+03 -5.394818376027203044e+00
1.242128638888192027e+00 2.332341806596614788e+03 -5.394818376027203044e+00
1.245506545833178880e+00 2.300862029865008481e+03 -5.550326482459364996e+00
1.245506545833178880e+00 2.300862029865008481e+03 -5.550326482459364996e+00
1.251773629067959526e+00 1.706864771867773925e+03 -4.748484842804701955e+00
1.248771993694787419e+00 2.073302972967263486e+03 -5.296697091220213593e+00
1.250738852557030878e+00 1.906341636911084606e+03 -5.040041301574652799e+00
1.250738852557030878e+00 1.906341636911084606e+03 -5.040041301574652799e+00
1.251613329244899209e+00 2.266326310623014251e+03 -6.360227048034365005e+00
1.251613329244899209e+00 2.266326310623014251e+03 -6.360227048034365005e+00
1.239581877976668522e+00 2.747725930623375916e+03 -6.021568697837576423e+00
1.239581877976668522e+00 2.747725930623375916e+03 -6.021568697837576423e+00
1.251816379585090289e+00 1.906865222705237102e+03 -5.214061662453124413e+00
1.248000342533268192e+00 2.312994502217903573e+03 -5.883398745222118364e+00
1.238922191918125915e+00 2.631909266246729203e+03 -5.896446897426835143e+00
1.241504913180364600e+00 2.856652965319223767e+03 -6.376993514022426979e+00
1.248351286549744366e+00 2.687646810324524267e+03 -7.133002345520981891e+00
1.248351286549744366e+00 2.687646810324524267e+03 -7.133002345520981891e+00
1.247436536972114540e+00 2.729428536034292847e+03 -7.155945250418156434e+00
1.248373208620314312e+00 2.643843670388266219e+03 -6.780404537302359813e+00
1.246089292653212999e+00 2.776503500248976707e+03 -6.734925509447447389e+00
1.250051270017599414e+00 1.770557221900804279e+03 -4.612948050516507692e+00
1.254135326974407993e+00 1.662932342639086073e+03 -4.861946985532844323e+00
1.242755787768940134e+00 2.984541732862151093e+03 -6.740416221598719559e+00
1.242755787768940134e+00 2.984541732862151093e+03 -6.740416221598719559e+00
1.239615985565144296e+00 2.707374132724982246e+03 -6.300844487822539364e+00
1.242299945859795196e+00 2.528791059072129428e+03 -6.248179953407057674e+00
1.242299945859795196e+00 2.528791059072129428e+03 -6.248179953407057674e+00
1.238298453641211605e+00 2.737452964960010831e+03 -6.138807489384549676e+00
1.238298453641211605e+00 2.737452964960010831e+03 -6.138807489384549676e+00
1.249729585821972133e+00 1.892074197277834855e+03 -4.854591986986205754e+00
1.249729585821972133e+00 1.892074197277834855e+03 -4.854591986986205754e+00
1.252273625789178668e+00 2.187775440269245337e+03 -6.485205949034653194e+00
1.245311284749591518e+00 2.523694182483196073e+03 -6.617236047916364328e+00
1.248090123656278250e+00 2.526332247561374970e+03 -6.884887694825375881e+00
1.252071346292338516e+00 1.693977528591250348e+03 -4.633961541445007271e+00
1.252571552889460538e+00 1.764436768223630679e+03 -5.239510866860156213e+00
1.252571552889460538e+00 1.764436768223630679e+03 -5.239510866860156213e+00
1.244509955352352870e+00 2.150843224794653906e+03 -5.379079460911817989e+00
1.244509955352352870e+00 2.150843224794653906e+03 -5.379079460911817989e+00
1.238967000711277855e+00 2.679052051559242500e+03 -6.099113331234516266e+00
