R_p_ref T log_TiO
1.260059341457847815e+00 1.168590420825754791e+03 -3.028326964231000673e+00
1.258608583724990515e+00 1.238997266397953354e+03 -3.882643383343188148e+00
1.251051974066911043e+00 1.593843988408797486e+03 -4.023928247065120978e+00
1.244180944482454088e+00 2.924648568284846988e+03 -6.763882832214280327e+00
1.262293985128024154e+00 1.119232416111687144e+03 -3.792858849480619909e+00
1.262293985128024154e+00 1.119232416111687144e+03 -3.792858849480619909e+00
1.251640844410061737e+00 1.800536985778805501e+03 -5.665111794592396777e+00
1.263113183842023091e+00 1.469650267207601701e+03 -5.728010897651937938e+00
1.241259856579137733e+00 2.867821995700485786e+03 -7.050647371994223533e+00
1.241259856579137733e+00 2.867821995700485786e+03 -7.050647371994223533e+00
1.262173587796151075e+00 1.141980313264581582e+03 -4.036009731746557527e+00
1.252523431542233556e+00 2.659370747663675502e+03 -7.278574769473837414e+00
1.263604469050171764e+00 1.148543653959769472e+03 -4.420135428105718134e+00
1.260356584755740084e+00 1.704201866901319136e+03 -6.567245854549994988e+00
1.251944451388806945e+00 2.194041344836670305e+03 -6.064403566175559313e+00
1.251944451388806945e+00 2.194041344836670305e+03 -6.064403566175559313e+00
1.253259119251745046e+00 2.762164837908195295e+03 -7.773018695104660480e+00
1.253259119251745046e+00 2.762164837908195295e+03 -7.773018695104660480e+00
1.259388351728958577e+00 1.999421843549781215e+03 -7.005215038981221554e+00
1.255832050163798286e+00 1.804961280792163961e+03 -6.371896522644941996e+00
1.257336302356707236e+00 1.919347298232634557e+03 -6.868711964309543561e+00
1.247257742008248238e+00 2.411641983522194096e+03 -6.852756698617611164e+00
1.256876985899074484e+00 1.340543350828069833e+03 -3.271431231210488733e+00
1.260472575834209685e+00 1.189246855741790796e+03 -3.092214584393007115e+00
1.260472575834209685e+00 1.189246855741790796e+03 -3.092214584393007115e+00
1.240542063510003290e+00 2.645255615898652650e+03 -6.418727222893061857e+00
1.260582827459136190e+00 1.722990262811437788e+03 -6.108246384109812688e+00
1.263644449090328692e+00 1.106685278195416004e+03 -3.948148044054363481e+00
1.259235689905491506e+00 1.391957436156526455e+03 -4.159146272790173349e+00
1.259235689905491506e+00 1.391957436156526455e+03 -4.159146272790173349e+00
1.251508907290466821e+00 2.113789057309054442e+03 -5.782471462892887715e+00
1.249671887233955614e+00 2.948079087812548551e+03 -7.438184200327159878e+00
1.260497696628532172e+00 1.223261294013781480e+03 -4.339228383997276062e+00
1.260497696628532172e+00 1.223261294013781480e+03 -4.339228383997276062e+00
1.249873057001937848e+00 1.727741697245208343e+03 -4.862827242322996568e+00
1.249242725105757401e+00 1.766893347444547999e+03 -4.903627751129951307e+00
1.263238291665916169e+00 1.426009384702055286e+03 -5.820612768395623249e+00
1.251841910919948564e+00 1.736981087220973677e+03 -4.556229230225626203e+00
1.246930979035054898e+00 2.381163989686404420e+03 -5.953306634692181909e+00
1.246930979035054898e+00 2.381163989686404420e+03 -5.953306634692181909e+00
1.237259418157877544e+00 2.929373494828472758e+03 -6.356504051984413373e+00
1.242707247509611923e+00 2.784560033708788069e+03 -7.063104900010770848e+00
1.257221174048834378e+00 1.267311117685216232e+03 -3.408917865223436650e+00
1.249485376881197096e+00 1.711582878721567795e+03 -4.545639289963164131e+00
1.250019849417249640e+00 1.878304910079807314e+03 -5.656632792533944354e+00
1.257269347593106268e+00 2.133271599620259622e+03 -6.798594541820699888e+00
1.254291335280900865e+00 1.495569764686615599e+03 -4.668100579266888595e+00
1.241353536913519129e+00 2.828941256824849006e+03 -6.370125626422185050e+00
1.251761693950978360e+00 2.492090553398847078e+03 -7.491823710419651228e+00
1.262767435541002570e+00 1.525805170718471572e+03 -6.017662142152809146e+00
1.262767435541002570e+00 1.525805170718471572e+03 -6.017662142152809146e+00
1.246359526192234002e+00 2.003365599675177236e+03 -5.336163538729389089e+00
1.262449450025857400e+00 1.124327869773780776e+03 -3.832423718061352957e+00
1.261431747982714846e+00 1.543502406217203315e+03 -6.156526548342080574e+00
1.259705052106859124e+00 1.617303023342950837e+03 -5.434960242669868435e+00
1.259705052106859124e+00 1.617303023342950837e+03 -5.434960242669868435e+00
1.253567786375232140e+00 2.683864553810703001e+03 -7.568128629344847091e+00
1.261749181779317164e+00 1.605268686176176971e+03 -5.952085048835039416e+00
1.261749181779317164e+00 1.605268686176176971e+03 -5.952085048835039416e+00
1.254247644550337437e+00 1.772061560256496250e+03 -6.011547460939657306e+00
1.242229024993304565e+00 2.421700261989280989e+03 -6.041622012414391563e+00
1.249290649150445187e+00 2.102781433599364391e+03 -5.485861702445667731e+00
1.242074586103716349e+00 2.384619298074564995e+03 -5.815129019110845121e+00
1.263731290188159440e+00 1.259365764218803633e+03 -5.130578927470931916e+00
1.257121043297605878e+00 1.286374521955541695e+03 -3.148717677237668155e+00
1.252054652958228376e+00 2.372275844488753137e+03 -7.308882452089468629e+00
1.252977306504850841e+00 1.490182901565646716e+03 -4.093249786230568787e+00
1.263496987999015442e+00 1.171254837028027623e+03 -4.049325130600003320e+00
1.263496987999015442e+00 1.171254837028027623e+03 -4.049325130600003320e+00
1.251480259196293243e+00 2.425833895630042207e+03 -7.354022424542394631e+00
1.242628376099523813e+00 2.376210207495162649e+03 -5.966380649723097562e+00
1.261581312842634528e+00 1.634089661106209860e+03 -6.042542933910270975e+00
1.253611893146200140e+00 2.132129891359791145e+03 -6.973540774026462330e+00
1.253611893146200140e+00 2.132129891359791145e+03 -6.973540774026462330e+00
1.260426824140782109e+00 1.257736162381683016e+03 -4.585739155911994658e+00
1.263484888902489889e+00 1.123522236646943838e+03 -3.992663696330737366e+00
1.258015788905278098e+00 1.647834263607014009e+03 -6.133397571177924945e+00
1.258664146282088003e+00 1.225370203279369434e+03 -3.126924947427731638e+00
1.263054660237205695e+00 1.152179906478728981e+03 -3.771814185483281179e+00
1.249142077377676019e+00 1.894745870246321601e+03 -4.843072313232121395e+00
1.249142077377676019e+00 1.894745870246321601e+03 -4.843072313232121395e+00
1.251802236087826037e+00 2.303655186154819148e+03 -7.147101979064515831e+00
1.255519434310583993e+00 1.361599711471858427e+03 -3.345569107236956441e+00
1.255692598190357501e+00 2.123074340710852084e+03 -7.152051711818527835e+00
1.245627447334765492e+00 2.085746884844527813e+03 -5.521970920825814311e+00
1.244501617583904096e+00 2.577883288460098811e+03 -6.857657531315540567e+00
1.259465621075027464e+00 1.288931920319513665e+03 -3.584793784818431917e+00
1.261137413964521947e+00 1.275451573608716444e+03 -3.963779292119660624e+00
1.249087670883860746e+00 2.738814516020931933e+03 -7.639633850252688596e+00
1.258275300540265595e+00 1.635633351049567864e+03 -6.123926649939263278e+00
1.258514333772467575e+00 1.632019206191051580e+03 -6.137685381450257438e+00
1.259233537453881446e+00 1.383922211141459229e+03 -4.136550772523529318e+00
1.246001908318558282e+00 2.006179147102220668e+03 -5.133365289837138690e+00
1.262201879056143117e+00 1.461583683116215980e+03 -5.905387443461044938e+00
1.258037227327915675e+00 1.310034514810017299e+03 -4.334998022865382161e+00
1.251468626485181090e+00 1.581664065696232228e+03 -4.074690634325035532e+00
1.240685255950396249e+00 2.612805722896293446e+03 -6.327627420164954941e+00
1.240685255950396249e+00 2.612805722896293446e+03 -6.327627420164954941e+00
1.251310850363741123e+00 2.825750823424587907e+03 -7.871018282858242898e+00
1.251310850363741123e+00 2.825750823424587907e+03 -7.871018282858242898e+00
1.255439107793185016e+00 2.285888920719929956e+03 -6.885556859745477709e+00
1.242135281483072395e+00 2.615548777807475290e+03 -6.061268400455643857e+00
1.262790000549619984e+00 1.351255627656574916e+03 -5.493606984226252266e+00
1.251888140486644874e+00 2.416665614672522679e+03 -7.369066359421022838e+00
1.252306281240382235e+00 1.530297541791522917e+03 -3.938579979442938139e+00
1.255542525763535533e+00 2.191374943119560612e+03 -7.262270327210872622e+00
1.249819129802250739e+00 1.713811357805056559e+03 -4.678641734451216116e+00
1.249819129802250739e+00 1.713811357805056559e+03 -4.678641734451216116e+00
1.259711472568664448e+00 1.899571486838817691e+03 -6.884505347977531109e+00
1.262883205775639395e+00 1.142393095811827607e+03 -3.729159236339040007e+00
1.262276819952519169e+00 1.139310087569097504e+03 -3.879738222353847021e+00
1.262560913920985906e+00 1.277508438077169103e+03 -5.094628910316399306e+00
1.255648258481639523e+00 1.938896064297763814e+03 -6.720725704622315000e+00
1.255648258481639523e+00 1.938896064297763814e+03 -6.720725704622315000e+00
1.243845146986895633e+00 2.229567256231610372e+03 -5.476976757349219405e+00
1.253892056632396335e+00 2.501139668688012534e+03 -7.167279715795725537e+00
1.259372043208580427e+00 1.954026249896439822e+03 -6.788755246449449388e+00
1.255469846319810623e+00 1.421369001931534740e+03 -4.428775830178383721e+00
1.255339623915982417e+00 1.696260185560607169e+03 -4.930703824530198176e+00
1.258761161812820495e+00 1.800980455573419022e+03 -5.999724895319060280e+00
1.244272415424982903e+00 2.487261823340941191e+03 -6.602435149123683900e+00
1.244272415424982903e+00 2.487261823340941191e+03 -6.602435149123683900e+00
1.262884332957664002e+00 1.452353043016897345e+03 -5.635642813665732831e+00
1.244498085233508577e+00 2.259581244333713585e+03 -5.950277319102122320e+00
1.252391344495608738e+00 2.228272835274527552e+03 -6.239246056190022927e+00
1.258957016609842938e+00 1.966782783114827907e+03 -7.004601443895223767e+00
1.251764275248044900e+00 2.870764398373054519e+03 -7.884701509688706977e+00
1.260591738913527715e+00 1.448286619945183702e+03 -5.678249496987664457e+00
1.239670515183011190e+00 2.843542935624884649e+03 -6.756493822092425994e+00
1.262572871406728581e+00 1.490191833420443118e+03 -5.725860492557676373e+00
1.257683002987866949e+00 2.121910981651399652e+03 -6.902896314221561802e+00
1.251836468307166328e+00 1.865882523094734552e+03 -5.062520720900985260e+00
1.252666786717815395e+00 1.852291354074413448e+03 -6.022442107937269640e+00
1.241309060366402761e+00 2.669966485919867864e+03 -6.596089151066509615e+00
1.249654184185111427e+00 1.894012593475892572e+03 -4.904593677343805247e+00
1.253223515020517542e+00 1.491347208861781382e+03 -3.799104795653716948e+00
1.238548100661440721e+00 2.860888218451606008e+03 -6.299973126638610310e+00
1.247792333639140994e+00 1.932671987113375053e+03 -5.352311260890987299e+00
1.262379831382444362e+00 1.248437940911446049e+03 -4.209424983258814201e+00
1.261064967299564632e+00 1.556213379533038051e+03 -5.535453183144319667e+00
1.261463679665163262e+00 1.384934855930007870e+03 -5.490662907981069374e+00
1.261463679665163262e+00 1.384934855930007870e+03 -5.490662907981069374e+00
1.242370771600245449e+00 2.538400780108879644e+03 -6.424281464611768300e+00
1.259962916080495043e+00 1.760754073528778918e+03 -6.635929191542547123e+00
1.259962916080495043e+00 1.760754073528778918e+03 -6.635929191542547123e+00
1.262855829863131829e+00 1.143981840596576149e+03 -3.998121512971556157e+00
1.254955990917435482e+00 1.389247683110918842e+03 -3.804224653490742014e+00
1.252439667270544010e+00 2.603841090814741619e+03 -7.675781468390394657e+00
1.252439667270544010e+00 2.603841090814741619e+03 -7.675781468390394657e+00
1.261538261556438112e+00 1.367688078825393632e+03 -5.423993325040941116e+00
1.246605436146322354e+00 2.470875129008798012e+03 -6.140392813867022959e+00
1.257230957538062466e+00 1.378968635478833448e+03 -4.619331464165012946e+00
1.260058336099735499e+00 1.429667875008992269e+03 -5.506085491177937108e+00
1.260058336099735499e+00 1.429667875008992269e+03 -5.506085491177937108e+00
1.252021438452135316e+00 2.692661547297169818e+03 -7.294546032154469728e+00
1.260245677480257731e+00 1.179990850334935203e+03 -3.551792651363721021e+00
1.255486684160335820e+00 2.411186165461687779e+03 -7.282573754104625152e+00
1.253309568522249950e+00 1.497519138437519359e+03 -4.267407356542310737e+00
1.248784719082516093e+00 1.822892867012946681e+03 -4.654311542006217550e+00
1.250816768504536824e+00 2.135930503909135496e+03 -5.780714859126176108e+00
1.249777383802800346e+00 1.953950443710737318e+03 -5.111370812643596828e+00
1.258738013865985383e+00 1.986415620674503316e+03 -7.024372704732482653e+00
1.248574460286758114e+00 2.237720459321262297e+03 -5.791819936640931310e+00
1.253979903042516275e+00 1.501552563062229183e+03 -3.847847762451678477e+00
1.258806922450336874e+00 1.962564983426599383e+03 -6.639452971341593290e+00
1.255806850392357843e+00 2.377503807278400018e+03 -7.489083375073832372e+00
1.262904408371046561e+00 1.146872099478366408e+03 -4.022691940919553844e+00
1.254693205022306302e+00 1.480020642382802407e+03 -4.617885095648268212e+00
1.256642216477140472e+00 1.842934706164036470e+03 -6.559533037079308571e+00
1.259496477234898659e+00 1.902291357317282063e+03 -6.620369029656249182e+00
1.256289619406684599e+00 1.341542892747060250e+03 -3.913976072524032901e+00
1.256289619406684599e+00 1.341542892747060250e+03 -3.913976072524032901e+00
1.245506551357728364e+00 2.861412677210827951e+03 -6.800515004421813003e+00
1.263593280247762518e+00 1.189274094270825799e+03 -4.458452522948466168e+00
1.262809852891276119e+00 1.389570353640337999e+03 -5.241309402398126593e+00
1.262809852891276119e+00 1.389570353640337999e+03 -5.241309402398126593e+00
1.261559983466424839e+00 1.159300309134507643e+03 -3.507462011981377970e+00
1.261152057617904276e+00 1.406377491580515425e+03 -4.796314944019881565e+00
1.261152057617904276e+00 1.406377491580515425e+03 -4.796314944019881565e+00
1.258128137977975403e+00 1.294349738104494008e+03 -3.374788806269734209e+00
1.245809916225002478e+00 2.439649773567665761e+03 -6.700759452848811470e+00
1.262870902514556359e+00 1.339208338618980179e+03 -5.393543964263237456e+00
1.262870902514556359e+00 1.339208338618980179e+03 -5.393543964263237456e+00
1.256255411759082286e+00 1.427663931905227855e+03 -3.808129761106689770e+00
1.255354206862284716e+00 1.541248191663363286e+03 -5.163071329101548201e+00
1.255354206862284716e+00 1.541248191663363286e+03 -5.163071329101548201e+00
1.244429649998963328e+00 2.250816456240225762e+03 -5.885403171643158515e+00
1.256710424536015669e+00 1.345177436496441260e+03 -4.151845758554493671e+00
1.256710424536015669e+00 1.345177436496441260e+03 -4.151845758554493671e+00
1.262805731705147316e+00 1.411900595964743388e+03 -5.388331324528919275e+00
1.262016890250565293e+00 1.524041939243655179e+03 -6.035331641506312295e+00
1.258100344551042138e+00 2.102778854573386525e+03 -7.002533802695562137e+00
1.260016012925169626e+00 1.287899739744118051e+03 -4.654038825832421011e+00
1.256399966631820853e+00 1.990296279765184636e+03 -6.910546844666865418e+00
1.244352443770234462e+00 2.653481517303728197e+03 -6.307653100696949622e+00
1.244352443770234462e+00 2.653481517303728197e+03 -6.307653100696949622e+00
1.252796508340570325e+00 2.725710699959640806e+03 -7.781645429522029644e+00
1.251729599411358862e+00 2.863455758090285599e+03 -7.865697662584788752e+00
1.255820136071836401e+00 1.455152407082764967e+03 -3.890475935819528885e+00
1.246306629497161644e+00 2.711985214845019073e+03 -6.607469782666047564e+00
1.246306629497161644e+00 2.711985214845019073e+03 -6.607469782666047564e+00
1.238822963830907176e+00 2.880929896565160107e+03 -6.696674157354616241e+00
1.249851021414217556e+00 2.520126612710761492e+03 -7.347434599724925519e+00
1.249851021414217556e+00 2.520126612710761492e+03 -7.347434599724925519e+00
1.259358166756359587e+00 1.213321264370573545e+03 -3.556711571642459546e+00
1.260328533738045875e+00 1.184921737191808006e+03 -3.571090647875875490e+00
1.249955520663411423e+00 2.781099249104311639e+03 -7.742924679301494528e+00
1.262895350525237381e+00 1.404869469567922806e+03 -5.603282857197394051e+00
1.255335850266279030e+00 2.028608217378849758e+03 -6.895287034669530968e+00
1.255335850266279030e+00 2.028608217378849758e+03 -6.895287034669530968e+00
1.248921977160716956e+00 2.650482366979520975e+03 -7.477986162529261627e+00
1.244321927544928430e+00 2.628904335291292227e+03 -6.929931104724070146e+00
1.260527269962890662e+00 1.237906934877490130e+03 -4.368501934789774666e+00
1.253684804582024359e+00 2.113084728238248317e+03 -6.914589461637484114e+00
1.253684804582024359e+00 2.113084728238248317e+03 -6.914589461637484114e+00
1.251190882169622931e+00 1.688895060178554786e+03 -4.949089093670941963e+00
1.251190882169622931e+00 1.688895060178554786e+03 -4.949089093670941963e+00
1.257987000719817505e+00 1.994899236329335508e+03 -6.551264089990033845e+00
1.247547033160720575e+00 2.445591069153633725e+03 -6.943792393843297717e+00
1.248366975501382869e+00 1.830770437579227746e+03 -4.767195299622033922e+00
1.255302670030215006e+00 1.902986601213175163e+03 -6.561249046582117828e+00
1.258111000050692319e+00 1.294768151240257566e+03 -3.408940928116162894e+00
1.251685747880656008e+00 2.407612064977330192e+03 -7.319302477028563736e+00
1.263005147484550283e+00 1.355329289355008541e+03 -5.159291204789742125e+00
1.252675928051329990e+00 1.616720063990873314e+03 -4.930827313215495167e+00
1.252620537902449982e+00 1.602833665238991216e+03 -4.164637139414653078e+00
1.262313197311298207e+00 1.223919838571274795e+03 -4.626221695998156136e+00
1.255230356082148724e+00 2.323815688996675817e+03 -7.427220291416158027e+00
1.261104299485241498e+00 1.580403774765500884e+03 -5.692333242064218979e+00
1.253158696397088434e+00 1.619790831203423977e+03 -4.293708545869492355e+00
1.257334746562562389e+00 2.000751559312907830e+03 -6.998143159848992489e+00
1.254152919293367585e+00 1.438515730996987713e+03 -3.859583488708986820e+00
1.257983776032154832e+00 2.015112354757342018e+03 -6.629757495342065710e+00
1.257983776032154832e+00 2.015112354757342018e+03 -6.629757495342065710e+00
1.254427869399809214e+00 1.843250029867582271e+03 -6.255663524140024023e+00
1.254427869399809214e+00 1.843250029867582271e+03 -6.255663524140024023e+00
1.254048639370712426e+00 2.221601686123400214e+03 -6.483207699145543401e+00
1.255600818800602259e+00 2.157292603998246250e+03 -7.185071562593584815e+00
1.262329682617739923e+00 1.511393874583013940e+03 -5.866643543760662993e+00
1.251284871512888808e+00 2.572625702573536728e+03 -6.926978029032845541e+00
1.255407555108272399e+00 1.429631276963818891e+03 -4.425898709425786670e+00
1.260799688544089081e+00 1.191393370053315039e+03 -3.922299432496522797e+00
1.260799688544089081e+00 1.191393370053315039e+03 -3.922299432496522797e+00
1.261498928434575006e+00 1.396528791363399478e+03 -5.524235543806558013e+00
1.256239293654903388e+00 1.617971441301833465e+03 -5.699547294581066126e+00
1.251891259848610494e+00 2.730550363188629944e+03 -7.371384403117155593e+00
1.249281414712222649e+00 2.540450129430146262e+03 -7.323301898258270271e+00
1.249281414712222649e+00 2.540450129430146262e+03 -7.323301898258270271e+00
1.257400002499452274e+00 1.517358505181096461e+03 -5.448707271017190656e+00
1.259330518460441084e+00 1.351378150217215762e+03 -4.032313574973266590e+00
1.259330518460441084e+00 1.351378150217215762e+03 -4.032313574973266590e+00
1.250668892727337944e+00 1.661563830038795686e+03 -4.499193643441256718e+00
1.260918995949006804e+00 1.682033500117029689e+03 -6.143514009718163749e+00
1.244373886661815476e+00 2.191922757481852386e+03 -5.510985889308563479e+00
1.244373886661815476e+00 2.191922757481852386e+03 -5.510985889308563479e+00
1.260306299958772858e+00 1.745347380319278273e+03 -6.227421031683791242e+00
1.260306299958772858e+00 1.745347380319278273e+03 -6.227421031683791242e+00
1.257587665415756284e+00 1.322968146515345325e+03 -3.495868988948506839e+00
1.243210608818014151e+00 2.709935007377288002e+03 -6.952233477052874200e+00
1.246414031278820334e+00 2.006016420199997356e+03 -5.142658303356751226e+00
1.253727121642484121e+00 2.634816434324103284e+03 -7.545467043699106924e+00
1.259206837571682058e+00 1.904041536591375461e+03 -6.856008360016518921e+00
1.255058237357307815e+00 1.913332763804939304e+03 -6.553227276865521311e+00
1.251125181906758144e+00 2.938626025721908718e+03 -7.729408468910141217e+00
1.251125181906758144e+00 2.938626025721908718e+03 -7.729408468910141217e+00
1.254494457552526754e+00 1.997644688811662945e+03 -5.904772665006829513e+00
1.261712407294770966e+00 1.589981967252623690e+03 -6.138032432367585223e+00
1.261712407294770966e+00 1.589981967252623690e+03 -6.138032432367585223e+00
1.254245385266902879e+00 1.752643722425211081e+03 -5.896741628543962221e+00
1.250601762549617968e+00 2.211849804268801563e+03 -5.971702366622468006e+00
1.250533599642366989e+00 2.775838414749895492e+03 -7.765229951097693650e+00
1.260810064529906516e+00 1.642759822836135299e+03 -5.914932366056866897e+00
1.260810064529906516e+00 1.642759822836135299e+03 -5.914932366056866897e+00
1.261474322045404772e+00 1.304120527178666180e+03 -4.327895286373699690e+00
1.246688821711928519e+00 2.135698258060822809e+03 -5.932228949525770290e+00
1.250866006494276705e+00 1.826031101141272075e+03 -5.560381203802949202e+00
1.250866006494276705e+00 1.826031101141272075e+03 -5.560381203802949202e+00
1.257728543531049015e+00 1.393993216728523294e+03 -4.806157900123546156e+00
1.240695810251184916e+00 2.797844713212272836e+03 -6.792266650475491829e+00
1.250045541650725234e+00 2.531392017260298417e+03 -7.378063419737250328e+00
1.245544397318375296e+00 2.853861030148657846e+03 -6.798504393943900048e+00
1.253427648315121434e+00 2.203883475211137011e+03 -7.080087508702092691e+00
1.250150524503510496e+00 2.448856932374137614e+03 -6.503259067035072505e+00
1.250495720766722441e+00 1.744264401226920199e+03 -5.052216509805357525e+00
1.244873392007824542e+00 2.627253963381590438e+03 -6.991058712862685098e+00
1.251451955659130588e+00 2.869607025300813348e+03 -7.860625476919008037e+00
1.251451955659130588e+00 2.869607025300813348e+03 -7.860625476919008037e+00
1.260719168765375597e+00 1.186357540859915389e+03 -3.645400938754224995e+00
1.247635003886246485e+00 2.483489157070003785e+03 -6.286949428166754394e+00
1.259863109858613495e+00 1.579718485609853815e+03 -6.065763743104060524e+00
1.249525617496846541e+00 1.778363828581645294e+03 -4.607604242571300190e+00
1.247935433970559949e+00 1.895017177906313918e+03 -5.132479725833294815e+00
1.250955478246707608e+00 2.233965113114613814e+03 -6.870735641163239649e+00
1.244401651816564147e+00 2.954383745294963319e+03 -6.862023422474348600e+00
1.251930887855594143e+00 2.366773213533436774e+03 -6.548130453567504006e+00
1.255807002937576522e+00 2.113845673432407239e+03 -6.487975707145253068e+00
1.252291869088291598e+00 2.377713372524116494e+03 -7.311801263098535841e+00
1.255043272525896647e+00 1.837969137613759813e+03 -5.459505702400335281e+00
1.255043272525896647e+00 1.837969137613759813e+03 -5.459505702400335281e+00
1.239950666475683416e+00 2.662640251270214776e+03 -6.141841687941511196e+00
1.239950666475683416e+00 2.662640251270214776e+03 -6.141841687941511196e+00
1.254384975782438794e+00 1.559326017050975224e+03 -5.011319326550980335e+00
1.243623249742251913e+00 2.292978487267364471e+03 -5.618026403986927875e+00
1.259292122341324927e+00 1.331089673083106618e+03 -3.924330174903515100e+00
1.243993268941352426e+00 2.335497150026315921e+03 -5.673512006684930498e+00
1.254443909281138581e+00 2.217379633212909539e+03 -6.548173497361451822e+00
1.249640784486569123e+00 1.750036329941464828e+03 -4.582853865899958912e+00
1.258043983166929225e+00 1.539143018347344423e+03 -5.648999658722063444e+00
1.254965452226524780e+00 1.424798048794551960e+03 -3.718897985667169337e+00
1.257025690196267531e+00 1.540579149010052788e+03 -4.571860609248393104e+00
1.262084500402337772e+00 1.520775819780452821e+03 -5.872553673705210642e+00
1.261771234463317404e+00 1.244462521076920211e+03 -4.088433666536659850e+00
1.261771234463317404e+00 1.244462521076920211e+03 -4.088433666536659850e+00
1.242337015216637086e+00 2.408719262001680818e+03 -5.841625821473262370e+00
1.254946829231660788e+00 1.426639878537452205e+03 -3.741556941288710192e+00
1.247846632255743771e+00 1.921147660261098736e+03 -4.933694267613531359e+00
1.255000719062162817e+00 2.381733171974503421e+03 -7.109722209160169726e+00
1.255095044167960694e+00 1.896582780752556573e+03 -6.505031591167778515e+00
1.244214458497132636e+00 2.357378514745840221e+03 -6.192155633752360444e+00
1.246441670070300711e+00 2.064731832345270050e+03 -5.568236801768290611e+00
1.240767435595278023e+00 2.850749686715214921e+03 -6.913596301378245101e+00
1.252557619079732287e+00 1.591654106154491274e+03 -4.161857902152980238e+00
1.252557619079732287e+00 1.591654106154491274e+03 -4.161857902152980238e+00
1.256686130408253277e+00 1.663401947521808324e+03 -5.065299139668724138e+00
1.256889053966472769e+00 2.232163563952891764e+03 -7.258087079712803202e+00
1.259103515550441532e+00 1.235754667863327768e+03 -3.654341792330209060e+00
1.247447725262785578e+00 2.555476799428064623e+03 -6.426375388156057689e+00
1.262036212802533974e+00 1.274994127072292486e+03 -4.357981016043800615e+00
1.258683635409169499e+00 1.834644303880361804e+03 -6.697288384467599442e+00
1.245138424301426072e+00 2.524348226934819195e+03 -6.133868956432953823e+00
1.238116023200698246e+00 2.862923011742912422e+03 -6.390269174527860585e+00
1.238116023200698246e+00 2.862923011742912422e+03 -6.390269174527860585e+00
1.240035344547463669e+00 2.894470000138839168e+03 -6.901604744600756014e+00
1.250596084492144877e+00 1.744580643195715538e+03 -5.067490789867007628e+00
1.251457588698818402e+00 2.003637228172196501e+03 -6.308354506304046261e+00
1.261522574960554088e+00 1.184475760194998657e+03 -3.846854116876691876e+00
1.259199466187096661e+00 1.896709983465852019e+03 -6.561569549150389591e+00
1.248108163819450223e+00 2.409213717025544156e+03 -6.919455504416746727e+00
1.254318936546245267e+00 2.118362889824106787e+03 -6.250927425745265609e+00
1.258610165368060141e+00 1.609077188869634256e+03 -6.011291405162004331e+00
1.247341533492872356e+00 2.614497605169416602e+03 -7.246573051439276547e+00
1.249262550733298616e+00 1.913582321673561410e+03 -4.973079352900505512e+00
1.255661991938423094e+00 2.225904807996682393e+03 -7.286787010529431896e+00
1.259099868064975647e+00 1.811582003016836552e+03 -6.177577912976637720e+00
1.257589386135299359e+00 1.754989233819409037e+03 -5.615087784231690193e+00
1.257945018656625891e+00 2.097323965287635019e+03 -7.037427155250632893e+00
1.257945018656625891e+00 2.097323965287635019e+03 -7.037427155250632893e+00
1.254347073029218551e+00 2.445201119651277622e+03 -7.530811799606504486e+00
1.249611251586849825e+00 2.210671348534274784e+03 -5.858477253075487390e+00
1.256679553501458990e+00 2.255094744309680209e+03 -7.193466813122266323e+00
1.251801309613110647e+00 1.736474496159858063e+03 -5.333622270727618186e+00
1.258003128931899806e+00 1.344792459345436555e+03 -4.489042634372504281e+00
1.246905531998439676e+00 2.574910140896968187e+03 -7.120950740876705432e+00
1.262019531715901977e+00 1.504210131338366637e+03 -5.719085043914287070e+00
1.240065605495395129e+00 2.654191906283486787e+03 -6.172185969424251795e+00
1.240065605495395129e+00 2.654191906283486787e+03 -6.172185969424251795e+00
1.247399260405023691e+00 2.342612306821527454e+03 -5.948275180075099478e+00
1.262678456838280505e+00 1.387183293017285905e+03 -5.373879628205269654e+00
1.244969810457532633e+00 2.996621797374714333e+03 -6.996034815322023093e+00
1.258479204124609785e+00 1.319847759931375549e+03 -3.711065856995919177e+00
1.256604271405048490e+00 1.604461273226360618e+03 -4.799237540110324218e+00
1.256604271405048490e+00 1.604461273226360618e+03 -4.799237540110324218e+00
1.251449549555812446e+00 2.126701024119625345e+03 -6.660448471546021487e+00
1.251449549555812446e+00 2.126701024119625345e+03 -6.660448471546021487e+00
1.259184122681377360e+00 1.525258966656254415e+03 -5.755009603059402679e+00
1.262141742696800017e+00 1.198818378851447733e+03 -4.220725120204660286e+00
1.242315193665297191e+00 2.650047112473088873e+03 -6.165861044827012805e+00
1.260667858745416314e+00 1.542741077948895963e+03 -5.425641215044205268e+00
1.259228199408674032e+00 1.899246494601077302e+03 -6.796661945035303631e+00
1.259700470445733522e+00 1.348654682214957347e+03 -4.929899476981398188e+00
1.260404160149871666e+00 1.309866059663252599e+03 -4.815827958133687581e+00
1.240117471627178780e+00 2.664428126997516301e+03 -6.276799972434066177e+00
1.250870594716964046e+00 2.036559517480698560e+03 -6.316832926337850651e+00
1.250870594716964046e+00 2.036559517480698560e+03 -6.316832926337850651e+00
1.254420479699858149e+00 2.495556633867059645e+03 -7.329253797529877268e+00
1.256929959764006899e+00 2.053816198157006511e+03 -6.543727264700666346e+00
1.261356583789995156e+00 1.379100059415917485e+03 -4.781853313312833365e+00
1.253891303873202023e+00 2.271401433530689246e+03 -7.240899032351760134e+00
