R_p_ref T log_TiO
1.260449830849172503e+00 1.099852180390590320e+03 -3.146618424838475647e+00
1.247361457563705756e+00 2.497065755686504417e+03 -6.591707896496024510e+00
1.258421037339262583e+00 1.200612998662592190e+03 -3.654595091680160834e+00
1.259510599398554920e+00 1.372903726520665714e+03 -4.518021361032534600e+00
1.262894033148253659e+00 1.068852129022912777e+03 -3.209941056599131315e+00
1.246252612733658616e+00 2.540718374586685968e+03 -6.510869550756709145e+00
1.261068059735005242e+00 1.077989661178525012e+03 -2.964701047322412464e+00
1.245182555286117321e+00 1.676779157423146444e+03 -3.262248844413269566e+00
1.249724075815462854e+00 1.651501932244592808e+03 -3.319426586976298665e+00
1.245925614910317059e+00 1.876949583235033515e+03 -4.755127754149961916e+00
1.245925614910317059e+00 1.876949583235033515e+03 -4.755127754149961916e+00
1.244971916677244383e+00 2.521724435312187779e+03 -6.280408739507959304e+00
1.244975890919213457e+00 2.561939373946857813e+03 -6.382742630363653191e+00
1.246108540352253602e+00 1.796224543619909127e+03 -2.517884648657798152e+00
1.255820158915466944e+00 1.305814962819121320e+03 -3.850995279674474858e+00
1.248800775325575430e+00 2.376276657500606234e+03 -6.556966906035430753e+00
1.240983244731798774e+00 2.777597354794024795e+03 -6.453539417186530791e+00
1.261922853655049304e+00 1.160635975432630858e+03 -3.032419031420689137e+00
1.254071158916590267e+00 1.830664642169100262e+03 -5.560294434792238505e+00
1.247446017292941134e+00 2.164522387566720226e+03 -6.043741456724481154e+00
1.244850454882295177e+00 2.231688637348669090e+03 -5.856342314709736208e+00
1.245245138301881216e+00 1.932417023841024729e+03 -4.821888122174339486e+00
1.252854809889506038e+00 1.542631330636746952e+03 -3.250415350464537667e+00
1.243860775943479657e+00 2.662771660022438937e+03 -6.718207399221348020e+00
1.243860775943479657e+00 2.662771660022438937e+03 -6.718207399221348020e+00
1.241422967443691627e+00 2.571760144131875677e+03 -6.197120414285087975e+00
1.249780852371348061e+00 2.281670328928879826e+03 -6.435905196350615753e+00
1.245965190561379998e+00 1.802083421423388700e+03 -4.382738936020749598e+00
1.251883870054025349e+00 2.055813541121075104e+03 -6.190116168015670439e+00
1.251883870054025349e+00 2.055813541121075104e+03 -6.190116168015670439e+00
1.258251379784408375e+00 1.478011239342590216e+03 -4.907528928964344672e+00
1.261513369664235107e+00 1.191756962660100498e+03 -2.462805844596177351e+00
1.261513369664235107e+00 1.191756962660100498e+03 -2.462805844596177351e+00
1.253645120380477707e+00 1.825506727990593390e+03 -5.798864629008331661e+00
1.261142475844466482e+00 1.106180763743732314e+03 -3.410628063746209193e+00
1.249456527639775327e+00 1.478744569956711075e+03 -2.602358599201753719e+00
1.240569907827549168e+00 2.968245575352258129e+03 -6.858659381649760078e+00
1.250043085799686038e+00 1.463363843101728889e+03 -3.357792619182481175e+00
1.250454522482314701e+00 2.013882652604575924e+03 -5.542385043046691884e+00
1.255950719300910734e+00 1.464355007007526410e+03 -4.771981086173007647e+00
1.247930860981897316e+00 1.628972134823497299e+03 -2.257675284131277493e+00
1.242547394443109576e+00 2.677301115165422743e+03 -6.380169916632094207e+00
1.242348988369023743e+00 2.676028854926958957e+03 -6.358992282902798721e+00
1.254053019408784442e+00 1.495376028969192475e+03 -4.618074067609618361e+00
1.244155145229633108e+00 2.725303069024207616e+03 -6.834175350800647308e+00
1.241640633831035512e+00 2.671831656694906997e+03 -6.471605818648161979e+00
1.262126550673712932e+00 1.161252358340956562e+03 -3.593421832529200444e+00
1.245616655868688749e+00 2.205794599164282772e+03 -5.494215873943079309e+00
1.250589515184775236e+00 1.769873456960477597e+03 -5.227631881640654399e+00
1.258806623544597381e+00 1.424308651811448499e+03 -4.747082211273355057e+00
1.250161563113261876e+00 1.469200839156061193e+03 -3.467772529086335709e+00
1.244367615989372400e+00 2.532840291322118901e+03 -6.525201250892091132e+00
1.244942358419476980e+00 1.794699196469139906e+03 -2.685078370082447208e+00
1.251929404407749802e+00 1.681213924343426243e+03 -4.249091292647317886e+00
1.246203468188612273e+00 2.590974418186623097e+03 -6.747115765048819824e+00
1.240409991957903912e+00 2.831099614954533990e+03 -6.543988722545693193e+00
1.242616384948760810e+00 2.861339570220814494e+03 -6.815976311828933376e+00
1.245759565785164780e+00 2.517461848946501505e+03 -6.633980758728595717e+00
1.251183249231836658e+00 1.861143828865336673e+03 -5.050844355156385745e+00
1.251183249231836658e+00 1.861143828865336673e+03 -5.050844355156385745e+00
1.241136522392823238e+00 2.888655881580871664e+03 -6.802706450328820154e+00
1.254593692817491446e+00 1.685189496155265488e+03 -5.466824181451881870e+00
1.245320678294282057e+00 2.163332831949926458e+03 -5.715979449411381808e+00
1.248866731779469941e+00 1.815272748030798994e+03 -2.196546274829012546e+00
1.246023493397725446e+00 1.797187874930029466e+03 -4.365300874743531345e+00
1.246603736517517103e+00 2.457381548080570610e+03 -6.347106294053308950e+00
1.240275251062854744e+00 2.876993111677870274e+03 -6.642177500089434972e+00
1.255433290678013680e+00 1.671205837541131132e+03 -5.475429517280118397e+00
1.251739994468697548e+00 1.390089124809387386e+03 -2.589966820333385655e+00
1.243587242749388366e+00 2.491028578935524820e+03 -6.337564201510792472e+00
1.243585230599001834e+00 1.779925343659024293e+03 -2.808802980627387313e+00
1.253636585061925546e+00 1.831842160471800071e+03 -5.457723883702845669e+00
1.253636585061925546e+00 1.831842160471800071e+03 -5.457723883702845669e+00
1.254723115730334904e+00 1.716612694254750750e+03 -5.566079485333904842e+00
1.254723115730334904e+00 1.716612694254750750e+03 -5.566079485333904842e+00
1.261320217472702954e+00 1.133630794467376518e+03 -3.632915321055289581e+00
1.261320217472702954e+00 1.133630794467376518e+03 -3.632915321055289581e+00
1.248888810350611056e+00 2.339111089659516892e+03 -6.413887870776750155e+00
1.248152452088999720e+00 1.932534616768623664e+03 -4.850762700796866334e+00
1.248152452088999720e+00 1.932534616768623664e+03 -4.850762700796866334e+00
1.241895470869670559e+00 2.471066075577785796e+03 -5.967653207048873476e+00
1.242548260699856355e+00 1.969493469889580410e+03 -2.238580945360078900e+00
1.256954862130085004e+00 1.582335667854497387e+03 -5.123753151337749223e+00
1.242917615606740522e+00 2.441178879863671682e+03 -5.886859144630902207e+00
1.249344403377069534e+00 2.227756593716020689e+03 -6.108322227806562310e+00
1.241456500609762426e+00 2.642920781296699715e+03 -6.236924351018840795e+00
1.241507717791246579e+00 2.605633507495817867e+03 -6.287087356050270692e+00
1.241905117785115920e+00 2.813632048775018575e+03 -6.624313135785911300e+00
1.252677974576944298e+00 1.652973856349962261e+03 -5.088365103798568434e+00
1.256053194572978926e+00 1.511448817235074785e+03 -4.213725018967586777e+00
1.256053194572978926e+00 1.511448817235074785e+03 -4.213725018967586777e+00
1.244985629374820046e+00 2.497412666272557544e+03 -6.234089438587014698e+00
1.244936120501534349e+00 1.866817170214637372e+03 -4.312046924052423513e+00
1.244936120501534349e+00 1.866817170214637372e+03 -4.312046924052423513e+00
1.242814887483652431e+00 2.302500488376167596e+03 -5.610451531016327209e+00
1.245970566909144761e+00 2.151785609696078609e+03 -5.371927501116616099e+00
1.250186357955412220e+00 2.092488766385395138e+03 -5.793954997726430634e+00
1.255442292998688592e+00 1.657557004214557082e+03 -5.027506808855462417e+00
1.241549909272899210e+00 2.674242130690812701e+03 -6.305520820154544737e+00
1.243641925232853662e+00 2.222800473770655117e+03 -5.574921857999818542e+00
1.242469794560728147e+00 2.436941164401390779e+03 -5.858385801997119557e+00
1.247639583214207981e+00 2.448136176084492945e+03 -6.523194621238848967e+00
1.250179143026476591e+00 1.866303120366242865e+03 -4.896845013422449711e+00
1.257893782841990049e+00 1.353940236525271757e+03 -3.326132821940294804e+00
1.254109389077137759e+00 1.291208191138301572e+03 -2.748443258685211887e+00
1.254109389077137759e+00 1.291208191138301572e+03 -2.748443258685211887e+00
1.259455227878111483e+00 1.275428798214379412e+03 -2.718130938493448667e+00
1.250949359536906114e+00 2.127363137471491427e+03 -6.098786862455717994e+00
1.252403452954235163e+00 1.533138257129191061e+03 -2.062024679087111068e+00
1.253428750761482746e+00 1.546469780850145071e+03 -3.616772534101366787e+00
1.253428750761482746e+00 1.546469780850145071e+03 -3.616772534101366787e+00
1.245732039367825283e+00 2.578602973483966252e+03 -6.558652064639087342e+00
1.256252775510023234e+00 1.622413907219227440e+03 -5.095030801841421209e+00
1.257787134784723815e+00 1.499573948126964297e+03 -2.027093261029424553e+00
1.241058530804270532e+00 2.741232849834598710e+03 -6.508357309506564548e+00
1.241058530804270532e+00 2.741232849834598710e+03 -6.508357309506564548e+00
1.241326238005149074e+00 2.902413438522585238e+03 -6.795716920640494152e+00
1.246634948609581794e+00 2.218314397686081975e+03 -5.664904280898927169e+00
1.257581640345703189e+00 1.429789778468469649e+03 -4.801846360472062258e+00
1.256654355756336550e+00 1.214678642785723923e+03 -2.616280087480387095e+00
1.253085247028122629e+00 1.347599596828827771e+03 -3.350872587251355839e+00
1.254398751512841415e+00 1.797873862018021782e+03 -5.718283791738944188e+00
1.255577412352348432e+00 1.529543872968191408e+03 -4.208632973027673252e+00
1.255577412352348432e+00 1.529543872968191408e+03 -4.208632973027673252e+00
1.251845891536246258e+00 1.831239588089311837e+03 -5.615182763269792154e+00
1.245545140407680496e+00 2.413995290142769591e+03 -6.088750722691576911e+00
1.248340166486503033e+00 2.369742134485682072e+03 -6.535272722374940280e+00
1.252043779945958279e+00 1.607682443770835562e+03 -3.738899816570517842e+00
1.252043779945958279e+00 1.607682443770835562e+03 -3.738899816570517842e+00
1.252090022149220161e+00 1.537900175270505315e+03 -2.077149634073306217e+00
1.252090022149220161e+00 1.537900175270505315e+03 -2.077149634073306217e+00
1.243866890945970027e+00 2.728495021684768290e+03 -6.791573387616391067e+00
1.249175332400338512e+00 2.309736745700784923e+03 -6.450000408775323102e+00
1.248848787647921066e+00 1.964004174708803021e+03 -5.628380873250617533e+00
1.245533348906468607e+00 2.603746401605259962e+03 -6.722038455963768477e+00
1.250992696276286731e+00 2.106520108297916977e+03 -6.032444793276263262e+00
1.254436880824363776e+00 1.502330938291126813e+03 -2.515649990139930736e+00
1.249471298998280355e+00 2.272648960616618751e+03 -6.420643928140583157e+00
1.245474243565857453e+00 1.778570447508855523e+03 -4.045246014849801952e+00
1.250737415283242671e+00 1.648093044296271728e+03 -3.704419349589624488e+00
1.250737415283242671e+00 1.648093044296271728e+03 -3.704419349589624488e+00
1.260705832256019621e+00 1.184916011744798197e+03 -3.880616047961408910e+00
1.241089199822153821e+00 2.852561272705736428e+03 -6.692736039730352360e+00
1.245070041156855156e+00 1.800743263227319403e+03 -3.943617600435075587e+00
1.262305796199794106e+00 1.134516623003495852e+03 -3.176033784141706562e+00
1.262305796199794106e+00 1.134516623003495852e+03 -3.176033784141706562e+00
1.242296637976051166e+00 2.508038114370299809e+03 -6.160603812421747705e+00
1.242296637976051166e+00 2.508038114370299809e+03 -6.160603812421747705e+00
1.246156105564782957e+00 2.291988653068911844e+03 -5.828245460290390589e+00
1.246156105564782957e+00 2.291988653068911844e+03 -5.828245460290390589e+00
1.250324642843416267e+00 1.984644209091521134e+03 -5.882893666500760510e+00
1.249948875619698141e+00 1.630752055461744249e+03 -3.079606690941234959e+00
1.260680370054998667e+00 1.247261814653639476e+03 -2.327920006451137169e+00
1.245320167126124478e+00 2.277616934661513369e+03 -6.038270036518297523e+00
1.254787638062267563e+00 1.720039755265670010e+03 -5.214602386023782898e+00
1.252010826559700085e+00 1.998303698779281149e+03 -6.051329416189282107e+00
1.252010826559700085e+00 1.998303698779281149e+03 -6.051329416189282107e+00
1.241382951413770641e+00 2.846711150906663534e+03 -6.724761896364579883e+00
1.249244696075299643e+00 1.527417457976004698e+03 -3.621283049214824246e+00
1.249244696075299643e+00 1.527417457976004698e+03 -3.621283049214824246e+00
1.241950226090773768e+00 2.788244432622390377e+03 -6.703663802372373581e+00
1.243192521662776162e+00 2.275160941973524132e+03 -5.614699929727674288e+00
1.243192521662776162e+00 2.275160941973524132e+03 -5.614699929727674288e+00
1.242395571059330628e+00 2.450148323872606852e+03 -6.006332028252829858e+00
1.242395571059330628e+00 2.450148323872606852e+03 -6.006332028252829858e+00
1.243625793337344909e+00 2.555110043264349770e+03 -6.234395658458644185e+00
1.244633895506622290e+00 2.053208232517668876e+03 -4.972236705338575646e+00
1.242757323124513924e+00 1.945502252504721127e+03 -2.217830255285294427e+00
1.247056041403508564e+00 2.319354347577955650e+03 -6.351694991307944349e+00
1.252683023314745903e+00 1.613993771412453725e+03 -3.988683272434288440e+00
1.246676601849694865e+00 2.433416607685150666e+03 -6.536028705393974292e+00
1.256573799432100014e+00 1.393413627012049119e+03 -2.810575313073842452e+00
1.245759981022990015e+00 2.155296667868532495e+03 -5.375569942885935149e+00
1.256848846970240796e+00 1.407999546540932215e+03 -3.542189974701555499e+00
1.261682030027292178e+00 1.086573878730750039e+03 -3.225403532888654112e+00
1.252797706361917118e+00 1.951798251832622555e+03 -5.879994403242458034e+00
1.244791278076471386e+00 1.764376173866214231e+03 -2.986446885042511212e+00
1.243576867741278846e+00 2.239067868962482862e+03 -5.587129964773599688e+00
1.251494689243852543e+00 1.411194934957027726e+03 -3.375111445927441167e+00
1.249155398236029058e+00 2.089455965302511686e+03 -5.619007609547066018e+00
1.256054209114565001e+00 1.595069291232956402e+03 -5.258946947205663136e+00
1.256054209114565001e+00 1.595069291232956402e+03 -5.258946947205663136e+00
1.257839508241960003e+00 1.368669860217359201e+03 -4.546924827943759517e+00
1.257839508241960003e+00 1.368669860217359201e+03 -4.546924827943759517e+00
1.243480949503272370e+00 2.255521169510943764e+03 -5.623384981445258113e+00
1.245832483011119374e+00 2.163688479637164619e+03 -5.781547723971443453e+00
1.254835391135331601e+00 1.325423071015227606e+03 -3.712090949432365505e+00
1.254835391135331601e+00 1.325423071015227606e+03 -3.712090949432365505e+00
1.256652562741385371e+00 1.570889571849807453e+03 -4.914113537319923175e+00
1.241518306178781561e+00 2.696370025694642209e+03 -6.383055167231688642e+00
1.253308096872549182e+00 1.617613694032137118e+03 -4.201898070156237175e+00
1.250182311045682226e+00 2.198311045459567140e+03 -6.302409477930670079e+00
1.245692114668779382e+00 2.504553110697819648e+03 -6.572950379670201571e+00
1.245286093693183327e+00 2.018674214828517506e+03 -4.887402798335470422e+00
1.253473045689041498e+00 1.575230030698806331e+03 -4.870521033876829442e+00
1.253473045689041498e+00 1.575230030698806331e+03 -4.870521033876829442e+00
1.256934474518534239e+00 1.510143674778104469e+03 -5.026436679925867068e+00
1.248005180035076211e+00 1.661120702179183809e+03 -4.136742103711741336e+00
1.250947540066074115e+00 1.677949313977215752e+03 -2.330664157535416336e+00
1.247471267398439831e+00 2.071380493871993167e+03 -5.308446364925535121e+00
1.252338573562500779e+00 1.396805240401325136e+03 -3.548351715637780401e+00
1.242855795900446703e+00 2.780653907342231832e+03 -6.701733899889363855e+00
1.248457409032723842e+00 2.216339372111747707e+03 -5.936975743894134183e+00
1.255360337074567179e+00 1.633172748952394613e+03 -5.321552158516098530e+00
1.257565938394127336e+00 1.460579976193982020e+03 -4.402140483139336702e+00
1.255811922854945806e+00 1.648243039501261137e+03 -5.371135225902080812e+00
1.251930712310964866e+00 1.966043643586281632e+03 -5.976807848740921969e+00
1.260327232233115602e+00 1.238108125225924823e+03 -3.207418654528263247e+00
1.250038790373625197e+00 2.019473774411567319e+03 -5.939654072848549404e+00
1.252271115684896241e+00 1.370591490507318667e+03 -2.612345451765087034e+00
1.248638581040750539e+00 2.246809072416468098e+03 -6.069258455327801727e+00
1.245853166784611776e+00 2.141628764649109144e+03 -5.348228870345355546e+00
1.252000051586967366e+00 1.367510673317183773e+03 -2.860890796138820136e+00
1.245855445112774351e+00 1.906681618952077315e+03 -4.482303754510700955e+00
1.255327396549322794e+00 1.482176479667755302e+03 -4.729302258023801109e+00
1.242820879583757865e+00 2.778943501535350151e+03 -6.741826807106130914e+00
1.260764669353749090e+00 1.107909000381781425e+03 -3.256492628616964424e+00
1.260764669353749090e+00 1.107909000381781425e+03 -3.256492628616964424e+00
1.255529256296393115e+00 1.650561105898981623e+03 -5.373688121936311290e+00
1.253089793274356989e+00 1.579255972841360062e+03 -4.815554804192466953e+00
1.254656833086893908e+00 1.767760341322043132e+03 -5.509953439393102670e+00
1.253520667680390055e+00 1.799118039395917094e+03 -5.669341158069476805e+00
1.255870226188421590e+00 1.653929545451740296e+03 -5.237370281443386233e+00
1.257715840775232241e+00 1.485524253354190250e+03 -4.927574729761097672e+00
1.255189565555812958e+00 1.564850554197272231e+03 -4.372167945378002685e+00
1.254633268544982805e+00 1.446989021144154776e+03 -4.437200171930838266e+00
1.247118329124473846e+00 2.360481065830966145e+03 -6.428288049053048070e+00
1.245289137656065082e+00 2.131469828701180177e+03 -5.266256388187391835e+00
1.257663792795183921e+00 1.496083532042509887e+03 -4.916764589495842941e+00
1.262598333639129766e+00 1.082057405856663081e+03 -2.792742493584421837e+00
1.255288508196863884e+00 1.556890664099441892e+03 -5.046849220209394637e+00
1.243863091361366413e+00 2.186912457232182533e+03 -5.413072983093901946e+00
1.253903649735774506e+00 1.671259100125776513e+03 -5.305145374776897960e+00
1.255062454271305583e+00 1.568576481037109943e+03 -2.159767553420191888e+00
1.251972564314610459e+00 1.425124373878293454e+03 -3.665336851853172817e+00
1.252581279548376170e+00 1.888200725796173174e+03 -5.504737537284681181e+00
1.245425071072233214e+00 1.904396705022251354e+03 -4.644315676088524469e+00
1.254415083137899734e+00 1.751941306967032006e+03 -5.313895537188899176e+00
1.245959412182268800e+00 1.767058443810050449e+03 -2.651827660590797109e+00
1.243866547750154039e+00 2.197889267861166445e+03 -5.464558387746370371e+00
1.245628012895987569e+00 1.643782565722670824e+03 -2.863196842879430548e+00
1.252766592925096845e+00 1.733964928089710838e+03 -5.380537416318196264e+00
1.244145071662149604e+00 2.232426366825755395e+03 -5.674609338286885851e+00
1.244145071662149604e+00 2.232426366825755395e+03 -5.674609338286885851e+00
1.250260349839664276e+00 2.166529175498314544e+03 -6.255126843454055674e+00
1.242199886398122732e+00 2.647278917230949446e+03 -6.442592706912025236e+00
1.261283367629580265e+00 1.107637139991066761e+03 -3.344945993082822255e+00
1.244931494046657372e+00 2.447941707421329284e+03 -6.379184279836275451e+00
1.247112021218399258e+00 2.419617601366124745e+03 -6.366288319492732661e+00
1.256287241010423328e+00 1.411203609403291921e+03 -2.639374911570234516e+00
1.245939356212867777e+00 2.242629347482677076e+03 -6.011849550462704528e+00
1.254873432979146664e+00 1.582329173931924288e+03 -2.147103970956143471e+00
1.252837909109108194e+00 1.748202878934018145e+03 -5.441529690970861921e+00
1.246129401118457825e+00 2.318118110587872252e+03 -5.920196612182857976e+00
1.250231911633510329e+00 2.173792301834577302e+03 -6.238967068253987058e+00
1.251355342786833802e+00 2.003448629101425240e+03 -6.000622110866816072e+00
1.258517785583995074e+00 1.440698569913769916e+03 -2.049961959544354784e+00
1.242808018214656585e+00 2.451055622595091336e+03 -6.058748165948122377e+00
1.245795699199810036e+00 1.762531070843725047e+03 -4.016257316844706438e+00
1.259031995150402761e+00 1.350266970250873783e+03 -2.236588501893669090e+00
1.245378141476707334e+00 2.596806065938270876e+03 -6.636836794360177372e+00
1.245378141476707334e+00 2.596806065938270876e+03 -6.636836794360177372e+00
1.257056119481327450e+00 1.428902203939071796e+03 -4.709296265434819162e+00
1.246560842713678730e+00 2.445058649555357078e+03 -6.350716826890808520e+00
1.251750840011485177e+00 1.920949933354681434e+03 -5.466536280888151467e+00
1.258383275455236650e+00 1.324892759323120117e+03 -4.365986704826354980e+00
1.245568715339949062e+00 2.561702027814035773e+03 -6.539786810125302274e+00
1.253279514700460506e+00 1.638484849808711715e+03 -4.353813588558509196e+00
1.242034338114595293e+00 2.647067291385489625e+03 -6.400445320860852938e+00
1.248946816539584503e+00 1.720731652519370300e+03 -3.866630758904836540e+00
1.245594233707375320e+00 2.191224219445931340e+03 -5.488313339276074565e+00
1.260066642794804848e+00 1.269783776550024868e+03 -3.629942537833082739e+00
1.254680830091536192e+00 1.602414987323619698e+03 -5.133350866965507464e+00
1.254536474697574677e+00 1.279488024402799056e+03 -2.769569701969938791e+00
1.248056600514226844e+00 2.076609962992856708e+03 -5.423740943953879068e+00
1.251539500597608434e+00 1.829963489789487994e+03 -5.018154576092822339e+00
1.253934287915803303e+00 1.793572221852399480e+03 -5.413972484298069432e+00
1.247308504824780950e+00 2.146345621832151210e+03 -5.554918860834073158e+00
1.254591269115655328e+00 1.731207315048882720e+03 -5.523489654379996949e+00
1.244770282757666546e+00 2.592294141151553958e+03 -6.499404868558384507e+00
1.253734794964771915e+00 1.360218700618371713e+03 -2.364992756889865433e+00
1.244252323601944932e+00 1.731298792473449794e+03 -2.798683173765082799e+00
1.247172800251107772e+00 2.224165605444824905e+03 -5.783269675952527500e+00
1.249386856413368552e+00 1.557245350017544524e+03 -3.857002431776841433e+00
1.257467045854862464e+00 1.354344852581589521e+03 -2.799831225140710700e+00
1.242863051819205200e+00 2.695494437167275464e+03 -6.523907090792540941e+00
1.260285665464250027e+00 1.241587819369498220e+03 -2.515162227360699276e+00
1.252066635573512610e+00 1.367121112743406229e+03 -2.934693039498677436e+00
1.248541054906680436e+00 1.775669485846721955e+03 -4.171621542329510213e+00
1.245436988847318460e+00 2.391811802144768080e+03 -6.048009789178006912e+00
1.247114945454885104e+00 2.376659596666782818e+03 -6.442361117125129155e+00
1.259795927016716943e+00 1.265142955723629257e+03 -4.188442255488488364e+00
1.242557366351177750e+00 2.576064268351534338e+03 -6.322028519654716128e+00
1.244342238028656400e+00 2.153420547238546988e+03 -5.323357712942311970e+00
1.244342238028656400e+00 2.153420547238546988e+03 -5.323357712942311970e+00
1.255690198398414115e+00 1.306400396495895166e+03 -2.304026691687708350e+00
1.252358823523582076e+00 1.359532314567242565e+03 -3.049022145268921236e+00
1.245354510255096026e+00 2.521050117004785989e+03 -6.544714178844129648e+00
1.246752000463720034e+00 1.624814955670322206e+03 -3.429432872425310919e+00
1.248456924250722189e+00 2.325861334800720215e+03 -6.362671375274658203e+00
1.255948135252510811e+00 1.235931163251346561e+03 -2.690007963279237302e+00
1.252050917284968978e+00 1.395406568826017519e+03 -3.405767372750153399e+00
1.262234123628499738e+00 1.123346341030463464e+03 -3.059609012862450683e+00
1.251220296394511600e+00 1.879578117497824451e+03 -5.656594896402301842e+00
1.248526463552356969e+00 2.037217595299694949e+03 -5.358518450877275185e+00
1.243251629023553351e+00 2.665867123626426292e+03 -6.500399859431631455e+00
1.256383860308561307e+00 1.395786840114706138e+03 -4.452109980657549926e+00
1.261228632498983870e+00 1.194875421024330535e+03 -2.425100811973170067e+00
1.250340477234518799e+00 2.132690420745410847e+03 -6.178858390543396695e+00
1.248797289217734585e+00 2.221445836462907664e+03 -6.270119565306932152e+00
1.254386887569788556e+00 1.535771666638534953e+03 -2.335379944332924396e+00
1.245941088166373056e+00 1.859941650026743446e+03 -4.568874592039134264e+00
1.246486672444555799e+00 2.220759795859485166e+03 -6.018253315082427335e+00
1.257174020904975542e+00 1.263091889933552011e+03 -3.776838604223350160e+00
1.245528667412926005e+00 1.737397344379558945e+03 -3.714337938104973702e+00
1.255859290977901166e+00 1.442261001376092736e+03 -2.499840932313288633e+00
1.248407584992910380e+00 1.612653904040443649e+03 -2.266016296098854355e+00
1.252592624341035243e+00 1.805849747949100220e+03 -5.139724342756343489e+00
1.257778909762534258e+00 1.406281173858321836e+03 -2.251663292602515298e+00
1.257427716221689362e+00 1.355047184480461510e+03 -2.756198047213285207e+00
1.258731358293951441e+00 1.174004395183268116e+03 -3.383793329915107506e+00
1.244097707813822451e+00 2.556382861558389777e+03 -6.329375983731140742e+00
1.248341953944551275e+00 2.293938336351858197e+03 -6.209950644986677482e+00
1.256336176973893881e+00 1.326103936074994408e+03 -4.039953479038201678e+00
1.260014427820675520e+00 1.143732550754312342e+03 -3.406131352587417283e+00
1.246200210844180978e+00 2.444183479561703280e+03 -6.472929066439618850e+00
1.257441214199317647e+00 1.485726281279180967e+03 -4.892051781780898168e+00
1.244608257961751008e+00 2.404249128949177702e+03 -5.996882072239682060e+00
1.244723663736375441e+00 2.148723537043386386e+03 -5.315654557059079188e+00
1.250171667670744835e+00 1.751527350034411029e+03 -4.349484363329487735e+00
1.253424979560773256e+00 1.851281733341784957e+03 -5.719233019989143685e+00
1.262078029733578299e+00 1.132486219223182161e+03 -3.307458665672038833e+00
1.262289930016201378e+00 1.109645773195398306e+03 -2.815504344922441504e+00
1.247420065488257457e+00 1.917743025225631754e+03 -5.187756956683678311e+00
1.247951283612571682e+00 1.535987278378492647e+03 -2.829154705243746903e+00
1.251119817520270683e+00 1.427183150548220738e+03 -2.540987658649340730e+00
1.245934257274186718e+00 1.771064817256276001e+03 -3.716441344367622079e+00
1.249471947879833289e+00 1.948627879275938767e+03 -5.636959396644109610e+00
1.247332929114488120e+00 1.681448907268651055e+03 -4.026977547217910569e+00
1.251100373878546224e+00 2.052545457276010893e+03 -5.913370571661395125e+00
1.256778068978820606e+00 1.552425581305120431e+03 -5.022494852698221379e+00
1.246601546887487810e+00 2.134132964295094553e+03 -5.782132660788825262e+00
1.255036189460660978e+00 1.459243505970901879e+03 -4.546939470965252639e+00
1.255036189460660978e+00 1.459243505970901879e+03 -4.546939470965252639e+00
1.251727109823502548e+00 1.759507001901357853e+03 -5.314627423599985967e+00
1.245739343653299969e+00 1.644112025545812003e+03 -2.774167053853563658e+00
1.246137052682151580e+00 1.871862034482713625e+03 -4.676449531373632951e+00
1.259520592667564998e+00 1.135119168501998274e+03 -3.164952514382978421e+00
1.246283148470478164e+00 1.933502652580669519e+03 -4.678342731976042224e+00
1.255174303800270952e+00 1.366253902150111116e+03 -4.048090785451019080e+00
1.251932778505612909e+00 1.772711714394692535e+03 -4.831786675178761037e+00
1.251951466550945913e+00 1.373377653856205370e+03 -2.892118196496943128e+00
1.258008667006690118e+00 1.172951961522244119e+03 -2.703265281185704083e+00
1.247189379529863196e+00 2.413510330525886275e+03 -6.448705841059556576e+00
1.255513867421558682e+00 1.369301955087938040e+03 -2.154925995156254714e+00
1.245992465199432742e+00 2.084465565728302863e+03 -5.513616205129961756e+00
1.245992465199432742e+00 2.084465565728302863e+03 -5.513616205129961756e+00
1.245534544903772245e+00 2.539863970504070949e+03 -6.523418458257214780e+00
1.251457596174158970e+00 1.399846637516022838e+03 -3.147295597733036132e+00
1.261452781477120588e+00 1.109602585429626288e+03 -2.526073283019963256e+00
1.252601605611067814e+00 1.787170870806769017e+03 -5.519866629591983376e+00
1.244281128598442310e+00 2.618957070259908505e+03 -6.573184630172280052e+00
1.254670973285576530e+00 1.713322992774049226e+03 -5.448841815542060374e+00
1.248152126711689958e+00 2.302210945870830983e+03 -6.211200796015724279e+00
1.248661481946361729e+00 1.767503656085611510e+03 -4.157728130242433373e+00
1.250060537026402407e+00 2.138797212966967891e+03 -6.017988407977743925e+00
1.247107900450417306e+00 2.205609178707407409e+03 -6.054958678809783557e+00
1.260208729644223258e+00 1.252673568368403721e+03 -4.081258425599053830e+00
1.255236757582939955e+00 1.669966714318251434e+03 -5.349663270174153773e+00
1.247759709741823819e+00 2.310445374071268816e+03 -6.346941134363869530e+00
1.248755351040463424e+00 2.264358612916118545e+03 -6.213950238286988892e+00
1.243614167743355647e+00 1.943485534939921763e+03 -2.129941313786506640e+00
1.257588743636466777e+00 1.477667584410274685e+03 -2.070424792218419796e+00
1.245745857715728766e+00 2.049786965665236494e+03 -5.335659493305573875e+00
1.244899538837042297e+00 2.549106963506914326e+03 -6.527643624067683170e+00
1.251225802680730581e+00 1.568633118148876292e+03 -4.370230669133094992e+00
1.243906528859708649e+00 2.525891440277507627e+03 -6.248598477117120353e+00
1.246572298081821906e+00 1.799035022409204885e+03 -4.024639501266179309e+00
