R_p_ref T log_TiO
1.252958513950227504e+00 2.562283384417734851e+03 -7.979571206248387227e+00
1.248099915478873889e+00 2.209580029439108330e+03 -5.981745855793223932e+00
1.222219320587927260e+00 2.581256456138102749e+03 -4.398034202977374463e+00
1.241652509023796869e+00 2.899500047614355026e+03 -7.422335132888545850e+00
1.272940255639566809e+00 2.603886782936975123e+03 -1.005416774443511052e+01
1.272940255639566809e+00 2.603886782936975123e+03 -1.005416774443511052e+01
1.274097210816013348e+00 2.892181247390842145e+03 -1.164907645118010571e+01
1.268593631474187688e+00 2.729092969600214929e+03 -9.888753150034933270e+00
1.261132578411008343e+00 1.668911047598116056e+03 -6.405592697749810327e+00
1.273736217575887064e+00 2.885134164925093955e+03 -1.140824132703350102e+01
1.237143888399837577e+00 2.331044679863105557e+03 -5.644237973791428331e+00
1.275512752873437794e+00 2.960265340419439781e+03 -1.054920496613247316e+01
1.262130440051410840e+00 2.590123294572024861e+03 -8.406061050350885466e+00
1.276612543375850173e+00 2.653389175503901697e+03 -1.139766722802390042e+01
1.238261598468264335e+00 2.030804791171524812e+03 -4.336120607965009199e+00
1.255125999238328127e+00 2.872602922477462471e+03 -7.997557369011753181e+00
1.277877203325044064e+00 2.815074415500300347e+03 -1.116681133872906351e+01
1.241831129094329800e+00 1.981572437439639089e+03 -4.525851197337193099e+00
1.231808800589601738e+00 2.571199005345206388e+03 -4.997376095842417598e+00
1.278657792561090023e+00 2.870220985835336251e+03 -1.166785891778962103e+01
1.265789402837257605e+00 2.272059947107527023e+03 -8.792451535539973051e+00
1.265789402837257605e+00 2.272059947107527023e+03 -8.792451535539973051e+00
1.275227001770900204e+00 2.817283892793775976e+03 -1.195048930520138875e+01
1.258216331460025206e+00 1.450264015419910720e+03 -5.203603689733096616e+00
1.256221338452245595e+00 1.703598938782342884e+03 -6.164911724645804725e+00
1.260708037930320824e+00 1.536926371068277149e+03 -6.131334097466158539e+00
1.254117328879606363e+00 1.725552410467193567e+03 -5.399978434763624158e+00
1.246920335020095472e+00 2.815116217499108643e+03 -7.790232971148513208e+00
1.261078584810185310e+00 1.761861811235692812e+03 -7.045052274691422589e+00
1.256381875279243943e+00 2.756067615268966620e+03 -7.977597522313247147e+00
1.267846980417110192e+00 2.566735082029847035e+03 -9.146548547921698358e+00
1.264577920489372342e+00 2.514997388120805226e+03 -9.100088162295193683e+00
1.270052506998497366e+00 2.517521159137371797e+03 -9.504706833295461621e+00
1.240942502904172517e+00 2.479271268170106850e+03 -6.500999382995654052e+00
1.240942502904172517e+00 2.479271268170106850e+03 -6.500999382995654052e+00
1.258643307617411056e+00 1.485954611146618163e+03 -5.344412605750051171e+00
1.266195785588026368e+00 2.666760802268981934e+03 -9.502321004867553711e+00
1.262494546099005355e+00 1.613592944808682205e+03 -6.646104086483022755e+00
1.250875371275450343e+00 1.734699909023244800e+03 -4.925438342720953599e+00
1.227568865656078589e+00 2.509816088899862734e+03 -4.966609934526973191e+00
1.268364487288309084e+00 2.802925099527742987e+03 -9.409625861176893480e+00
1.261781264245110723e+00 1.873399808971365019e+03 -7.096334674381143515e+00
1.243341701603197347e+00 2.087940686222828390e+03 -5.669262352530443749e+00
1.246802231128633087e+00 2.729932172458570221e+03 -7.634941181327886461e+00
1.246802231128633087e+00 2.729932172458570221e+03 -7.634941181327886461e+00
1.269103219354395407e+00 2.820953200308526903e+03 -9.521648440730482221e+00
1.269103219354395407e+00 2.820953200308526903e+03 -9.521648440730482221e+00
1.259980111148616633e+00 2.807741613316170515e+03 -8.429757807682833004e+00
1.263016626656595420e+00 2.620313483208803518e+03 -8.556475197210051675e+00
1.237625832908636925e+00 2.167584707618618268e+03 -4.570256013091432479e+00
1.237625832908636925e+00 2.167584707618618268e+03 -4.570256013091432479e+00
1.264439505551240295e+00 2.617528092406535507e+03 -8.733348593855854602e+00
1.254597911479190531e+00 1.536191675355043344e+03 -4.925130803636013965e+00
1.266747053382556221e+00 2.266759091805232401e+03 -8.698547527655033917e+00
1.259154877733609013e+00 2.002955962513427494e+03 -6.988461956229153671e+00
1.262664538873009334e+00 1.792920608767414706e+03 -7.077822435286120317e+00
1.260958018325057051e+00 2.384461605344880809e+03 -7.971339756576923286e+00
1.276494289828367990e+00 2.790391962547666935e+03 -1.075214498140699071e+01
1.268666537050859411e+00 2.424577120396226746e+03 -9.222721256449860405e+00
1.258487159506951336e+00 2.371642398571145350e+03 -8.218292712485803619e+00
1.248639760533165610e+00 2.475409236638757648e+03 -7.347309899791704346e+00
1.248639760533165610e+00 2.475409236638757648e+03 -7.347309899791704346e+00
1.230025060020998096e+00 2.303962901922544461e+03 -4.387711144361675863e+00
1.274427975279290415e+00 2.642653743044924340e+03 -1.061085558691726227e+01
1.260349707631356120e+00 1.538216816171728624e+03 -5.874370289070442119e+00
1.220108834980837553e+00 2.666643559971570539e+03 -4.125450324114996903e+00
1.221637647978062846e+00 2.671562248918630303e+03 -4.713991645856374646e+00
1.233862878266605012e+00 2.195031835225719078e+03 -4.300454311307193578e+00
1.233862878266605012e+00 2.195031835225719078e+03 -4.300454311307193578e+00
1.274658963727876682e+00 2.732988903372162895e+03 -1.110931313915138219e+01
1.267938752240393541e+00 2.433962319581055453e+03 -9.067127166961094886e+00
1.264867964125608868e+00 2.603447322793206695e+03 -9.257723996030511771e+00
1.245816722357086848e+00 2.021681728764659056e+03 -5.166079566563853476e+00
1.261833952498553568e+00 1.642700797838067274e+03 -6.514730866708452695e+00
1.249008681823819522e+00 2.349279581829633571e+03 -6.438868041701531375e+00
1.262582292845112253e+00 1.684338333993673132e+03 -6.823485892560427146e+00
1.267436383770628172e+00 2.554427553265531060e+03 -9.084501538212919058e+00
1.257727382604278965e+00 1.653401220158800697e+03 -5.756231690994821903e+00
1.267824088149986039e+00 2.405725859428631338e+03 -9.183274697578589496e+00
1.267824088149986039e+00 2.405725859428631338e+03 -9.183274697578589496e+00
1.253479444020201727e+00 2.155432538405980267e+03 -6.560213245091373935e+00
1.260824954135296050e+00 1.728207668580614381e+03 -6.565959648616829902e+00
1.260824954135296050e+00 1.728207668580614381e+03 -6.565959648616829902e+00
1.248322678302614896e+00 1.716726023537279161e+03 -4.736048278613547602e+00
1.265602162307295053e+00 2.272954292224348137e+03 -8.493068618234753231e+00
1.255627274247864911e+00 2.687864068398256222e+03 -7.806413961526748935e+00
1.255627274247864911e+00 2.687864068398256222e+03 -7.806413961526748935e+00
1.252889183647835525e+00 1.863837776475708779e+03 -6.241688422331685082e+00
1.257626127444105624e+00 1.875936740522873151e+03 -6.442507459307069695e+00
1.240871310066566036e+00 2.079245124455620498e+03 -4.709657569716182657e+00
1.260786081259473113e+00 1.574056771286096136e+03 -6.260419060192601748e+00
1.223988067744011365e+00 2.853297367692178341e+03 -5.551600217085940869e+00
1.252908258873331349e+00 2.828431757300704703e+03 -8.381892393451916945e+00
1.277495029755855382e+00 2.712420979172356965e+03 -1.122835353014870208e+01
1.277495029755855382e+00 2.712420979172356965e+03 -1.122835353014870208e+01
1.247287405843901187e+00 1.920089114647518727e+03 -5.613575190629882528e+00
1.275918002693544384e+00 2.671435360223628777e+03 -1.073232260687065676e+01
1.243870813590636892e+00 1.862311443608073205e+03 -4.498450910968869287e+00
1.243870813590636892e+00 1.862311443608073205e+03 -4.498450910968869287e+00
1.260064663427954645e+00 1.762244480356470376e+03 -6.522371136690689575e+00
1.265658953159406686e+00 2.773088661397930082e+03 -9.581171768252998433e+00
1.246817891600301209e+00 1.766500304872910874e+03 -4.615990669447655570e+00
1.258026851575353433e+00 1.503847857973974669e+03 -5.325258503731966186e+00
1.270339969701983263e+00 2.992386417130265727e+03 -1.058838976339497151e+01
1.268004100378525401e+00 2.670330386798827021e+03 -9.695607632885021587e+00
1.273324512524998564e+00 2.954217581271235758e+03 -1.020293481324574003e+01
1.277419881794097600e+00 2.698511049180615373e+03 -1.160904839870240579e+01
1.273588792624129606e+00 2.946788889472959909e+03 -1.153154145470672276e+01
1.268655226181411244e+00 2.728018681899900002e+03 -9.409559163791499259e+00
1.276274489664316114e+00 2.739263266910121274e+03 -1.074874042282717213e+01
1.271741860501934607e+00 2.935483262718152673e+03 -9.966667013633514927e+00
1.249971077005020303e+00 1.837134626000245134e+03 -5.172414152332678761e+00
1.257630691409738155e+00 1.826023091360479384e+03 -6.308904572022194124e+00
1.257630691409738155e+00 1.826023091360479384e+03 -6.308904572022194124e+00
1.278697461621366882e+00 2.900878496965849990e+03 -1.195806407225884094e+01
1.275241495397367641e+00 2.656423850419258542e+03 -1.064136955755941649e+01
1.269972421728361667e+00 2.617326735711244964e+03 -9.548688956682116924e+00
1.272831130446957282e+00 2.634057905079367629e+03 -1.016436984970451718e+01
1.277120876679502137e+00 2.756952054709496224e+03 -1.099487492208800710e+01
1.245061616212718381e+00 2.085944226608708050e+03 -5.887242381299395255e+00
1.234157284457230164e+00 2.950831607747275484e+03 -6.080613194871792970e+00
1.270732243846200316e+00 2.631040496056227312e+03 -9.934606165027595637e+00
1.276662170872670421e+00 2.688306512585857490e+03 -1.145198257666771013e+01
1.263886395788571759e+00 2.768774999179334372e+03 -9.379388083483256366e+00
1.274895136704569110e+00 2.852772190133360709e+03 -1.180655830069342649e+01
1.257976055336337273e+00 1.514369240621267181e+03 -5.378435602465240883e+00
1.268280718826405806e+00 2.521104340466221402e+03 -9.215861155467875321e+00
1.265490622999523973e+00 2.947453728398957992e+03 -9.788211756073117442e+00
1.227968169393341524e+00 2.755412381174427537e+03 -5.050784535267138331e+00
1.227968169393341524e+00 2.755412381174427537e+03 -5.050784535267138331e+00
1.273583195317506078e+00 2.734541647111524526e+03 -1.019731343451833006e+01
1.258480855737395210e+00 1.614428575679078676e+03 -6.092705486974100637e+00
1.271001776070284972e+00 2.653019033658502849e+03 -9.743032193980049271e+00
1.276639349037171023e+00 2.741317042591949757e+03 -1.086929642792590300e+01
1.266811762365333660e+00 2.738086993769633409e+03 -9.653435347176870351e+00
1.274062976805464542e+00 2.943942646968236659e+03 -1.179309337357795684e+01
1.258430253398162391e+00 2.871767481861556917e+03 -8.962828708169341851e+00
1.246927867955293090e+00 1.775579060635623591e+03 -4.786558758353310239e+00
1.235161809946260458e+00 2.936836947030686133e+03 -6.154679750276990546e+00
1.271635590038015406e+00 2.939109396257556909e+03 -1.076724974233864884e+01
1.266356346981201586e+00 2.353594115866964785e+03 -8.943696788778325413e+00
1.239833771375147942e+00 2.008949485389655365e+03 -4.461246082521966194e+00
1.264543740264075344e+00 2.158529713756216552e+03 -8.386960327296927531e+00
1.240059609867892876e+00 2.083590624319758717e+03 -5.139704616075906785e+00
1.246891983659737857e+00 1.778510940307080546e+03 -4.801944304457471446e+00
1.275183893129386181e+00 2.774107556109227062e+03 -1.144770190164988577e+01
1.246139492014331163e+00 2.238382061969115057e+03 -6.482709873265572575e+00
1.278666500320741584e+00 2.954020458095693357e+03 -1.179162064208912497e+01
1.234637598117851676e+00 2.928694196477767946e+03 -6.088963881056944416e+00
1.217494525553775686e+00 2.745034973835785877e+03 -4.251060516363799557e+00
1.261641020879374242e+00 1.710500619175807515e+03 -6.764930095585806491e+00
1.261641020879374242e+00 1.710500619175807515e+03 -6.764930095585806491e+00
1.277903711334317460e+00 2.799657565657125815e+03 -1.135249052193622354e+01
1.245459284772198139e+00 2.515309586232710899e+03 -7.070982880064132559e+00
1.275208463792321556e+00 2.784646003972507060e+03 -1.150486779322372932e+01
1.275208463792321556e+00 2.784646003972507060e+03 -1.150486779322372932e+01
1.278664149212654699e+00 2.931805625292160585e+03 -1.191323481126217843e+01
1.255257264066687029e+00 1.705437266492440358e+03 -5.566092327557656816e+00
1.245494644429998354e+00 2.893670196335584478e+03 -7.765037086580288239e+00
1.245494644429998354e+00 2.893670196335584478e+03 -7.765037086580288239e+00
1.257827742161146123e+00 2.641647252863132053e+03 -8.583092778459212369e+00
1.269618457669420497e+00 2.940642491095714831e+03 -1.034185859900920867e+01
1.222596891049746670e+00 2.576239574375094435e+03 -4.381645119605146910e+00
1.250438787747428782e+00 2.670109394186566533e+03 -7.228676646676668760e+00
1.225329359666924356e+00 2.516134982211033275e+03 -4.249719288892940483e+00
1.234108480241570494e+00 2.263101866757162497e+03 -4.949308150003315809e+00
1.239341494704608859e+00 2.205401667895214814e+03 -5.496412930923906259e+00
1.263286506085786742e+00 2.190245843329864329e+03 -8.027852250347169871e+00
1.276658380137566606e+00 2.717286383956384270e+03 -1.157902022072531167e+01
1.266884022763569817e+00 2.429581397834813743e+03 -8.932466034431289614e+00
1.261116571657851626e+00 1.835915648084644090e+03 -7.201266832638856030e+00
1.275866620023301312e+00 2.958037298156348697e+03 -1.066502204325511372e+01
1.231247702577649816e+00 2.593416249133940255e+03 -5.010492693182088786e+00
1.257436754507178955e+00 2.042936723221850343e+03 -6.858888584525910659e+00
1.250989679121114362e+00 1.855732930237884375e+03 -5.405168621440245680e+00
1.271479718588304664e+00 2.841161635769210989e+03 -1.049380516143631148e+01
1.246688877023034880e+00 2.525125447814050858e+03 -6.560499263035993955e+00
1.238856980031729060e+00 2.583538770675659180e+03 -6.496129751205444336e+00
1.277331719315800251e+00 2.747471566903634994e+03 -1.194361588960787834e+01
1.259595315299437246e+00 2.344460516564922273e+03 -7.753520074401737183e+00
1.264725059683401209e+00 2.828045259780631113e+03 -9.536050804682847826e+00
1.266666807688240137e+00 2.867114940778276832e+03 -9.809118647601536622e+00
1.245804925483645853e+00 2.018877708627309403e+03 -5.740810309210838902e+00
1.253222716738164877e+00 2.759014540955582106e+03 -8.300256600560034670e+00
1.249997399802899256e+00 1.701582927342141375e+03 -4.829342733642966401e+00
1.270455771086858254e+00 2.877901756279214624e+03 -1.036814784101811782e+01
1.253054121561337553e+00 1.644982381415104555e+03 -5.040925220190811906e+00
1.252969797833326959e+00 2.065388420254063931e+03 -6.293244901132185376e+00
1.266459405727701215e+00 2.635520564874545471e+03 -9.442621828126977590e+00
1.250493429026550807e+00 2.161368450460092845e+03 -6.806198118076223658e+00
1.220058921894431325e+00 2.855839848518371582e+03 -4.496922016143798828e+00
1.274289886249677206e+00 2.751077843626755111e+03 -1.093754246232260563e+01
1.274649225639500116e+00 2.841493770250438502e+03 -1.042200698424167804e+01
1.254172744823826458e+00 2.232344574383473173e+03 -6.840620705689301140e+00
1.258610407510347917e+00 1.625832603588696202e+03 -6.086708980274088354e+00
1.242708054366163051e+00 2.934872418509502040e+03 -7.563038822066611822e+00
1.269860524334135210e+00 2.993346245267968698e+03 -1.046410236138996375e+01
1.248761609014123364e+00 1.842858179336457169e+03 -5.043507913444000401e+00
1.246756897671129183e+00 2.193838349642331195e+03 -5.800802982411344288e+00
1.266588293019702993e+00 2.367033012646640600e+03 -8.914720672230147969e+00
1.252780813256084924e+00 2.173937147332281711e+03 -7.117322728890085770e+00
1.250822113592827245e+00 2.395526855014730700e+03 -7.402045829787182285e+00
1.271174197586981691e+00 2.797497112546272547e+03 -1.033009277366008760e+01
1.258710907764506670e+00 1.885198080778601252e+03 -7.060423753005558467e+00
1.253711620371719349e+00 2.262340147202261505e+03 -6.847344301808157674e+00
1.261721346155993295e+00 1.839291447514546462e+03 -7.126012880114726222e+00
1.251350998903008493e+00 1.735617276686828063e+03 -5.092059750597266010e+00
1.267073888468692733e+00 2.809926903684659464e+03 -9.284239631526949310e+00
1.266248602618920138e+00 2.719571829960388641e+03 -9.101776609974386645e+00
1.254443280060620003e+00 1.683375263369609002e+03 -5.375562730257051669e+00
1.276030843962447925e+00 2.797985292004901112e+03 -1.197523243363861667e+01
1.249367858148059618e+00 1.959601816230833492e+03 -5.499845616495643519e+00
1.254864207378764362e+00 1.631927987797705782e+03 -5.295308444466624742e+00
1.272929093480654972e+00 2.741833127843055081e+03 -1.052529457907196075e+01
1.270819372105524980e+00 2.773661203174506227e+03 -9.783827931444820436e+00
1.250811342265981008e+00 1.809997664400100575e+03 -5.678369603645452734e+00
1.273763093237814559e+00 2.757249474628093139e+03 -1.078155278164686415e+01
1.259585940658431324e+00 1.715816778944645193e+03 -6.578235717285799034e+00
1.266441923739038522e+00 2.432807711194733656e+03 -9.067738515251901887e+00
1.274760933779210292e+00 2.859685292944877801e+03 -1.045411467561581276e+01
1.254549153678485851e+00 2.304815460101136978e+03 -7.623235892683642767e+00
1.259912485524610215e+00 2.900720310002569022e+03 -8.548767654583508957e+00
1.260085168833717573e+00 1.664273095577738331e+03 -6.376070155542537421e+00
1.239706630122670017e+00 2.084848432619016876e+03 -4.624078034801132553e+00
1.267980968831049937e+00 2.820467248590256531e+03 -9.893901717418621899e+00
1.262522443197413802e+00 2.305104034498415785e+03 -8.107380448469138301e+00
1.269034452680362968e+00 2.758959293681387862e+03 -9.516872632576092172e+00
1.236760309635474453e+00 2.946601963256131057e+03 -7.016403783499073121e+00
1.224401038653453400e+00 2.611713010476239106e+03 -4.858461086834957143e+00
1.266572019119248882e+00 2.626381747090863428e+03 -9.426858536276510492e+00
1.266005957098124801e+00 2.405157914475395501e+03 -8.971130067809220066e+00
1.257365828727085688e+00 2.059493492317400978e+03 -6.904111455759933236e+00
1.274620520770903376e+00 2.697131417212835913e+03 -1.065523673336779886e+01
1.237925907229861178e+00 2.949132905875347205e+03 -6.451128036868342797e+00
1.240954291740939075e+00 2.213908065635037019e+03 -5.730889855486801743e+00
1.261078780623476225e+00 2.620029763677546271e+03 -8.352761192816643643e+00
1.261493830717100417e+00 1.861856736430057481e+03 -7.142709290780236309e+00
1.270218893035848673e+00 2.962510763246889837e+03 -1.046599638221438866e+01
1.268670092747290035e+00 2.601099375274845443e+03 -9.579493870041435599e+00
1.235265945738554194e+00 2.250577211380004883e+03 -4.576207518577575684e+00
1.277880307280977457e+00 2.792649651457644723e+03 -1.172320188727024437e+01
1.258831788790755191e+00 1.951169973201733683e+03 -7.254564023202656031e+00
1.261652622363562903e+00 2.431755848465994859e+03 -8.619575915538453259e+00
1.258018147563528588e+00 1.710236231261727426e+03 -6.086899349097540934e+00
1.240486876236640335e+00 2.424383453714956886e+03 -6.282778089145505618e+00
1.260099346654491415e+00 1.728709182250535605e+03 -6.651237393606248993e+00
1.245339315155772564e+00 1.971028967395441441e+03 -5.471587011827249825e+00
1.226319555521391491e+00 2.474513037460484156e+03 -4.278949450209979410e+00
1.251176588197866923e+00 2.601625090824050858e+03 -7.832125875727650843e+00
1.277876484799607582e+00 2.911599121514878789e+03 -1.129745533052745365e+01
1.256928861606932069e+00 2.407918202766673858e+03 -7.539708148704180601e+00
1.249426762385292822e+00 1.841576684704896252e+03 -5.577335320504547944e+00
1.228881665307848925e+00 2.756722520455921767e+03 -5.162168000742785701e+00
1.265758345660774609e+00 2.763064407793267492e+03 -9.543549633960868306e+00
1.240451548186347175e+00 2.902943096869217243e+03 -6.615638768995493635e+00
1.233666369698081855e+00 2.360944550345830066e+03 -4.691559469195014209e+00
1.266346646451653291e+00 2.904486949885337253e+03 -9.806838061621760971e+00
1.265861395406387313e+00 2.590767270319644922e+03 -9.289786176723310973e+00
1.271405857354717339e+00 2.997532619582577354e+03 -9.983625570502653090e+00
1.276038959400620953e+00 2.714917454252974949e+03 -1.091573924135589557e+01
1.274206862757880643e+00 2.827781322312211159e+03 -1.036897976595212256e+01
1.232834195754452189e+00 2.272363631518962393e+03 -4.744089716419546576e+00
1.276473984428830644e+00 2.829909245728946189e+03 -1.084930862332300983e+01
1.246314666219758838e+00 2.073994586513098966e+03 -5.987062321809194287e+00
1.245769328917850194e+00 2.792139966900424952e+03 -7.615221795829095086e+00
1.271854272368808436e+00 2.844523753999857036e+03 -1.054286276206057238e+01
1.260739870611653490e+00 2.031581069529279603e+03 -7.674562578816704672e+00
1.274338699738577940e+00 2.717434438569541271e+03 -1.048575840177141316e+01
1.223277965153775737e+00 2.557571883249780512e+03 -4.313494186588163082e+00
1.247406724233376174e+00 1.796665486411216534e+03 -4.833663784324672363e+00
1.258299182647270698e+00 1.731518778353412245e+03 -6.213404170573477714e+00
1.254508901842313673e+00 1.647990612048567982e+03 -5.478622214678829039e+00
1.241033297777923483e+00 2.002514561289868197e+03 -4.600810341661211389e+00
1.276208508201258640e+00 2.868129900697986159e+03 -1.077412509577533584e+01
1.272837649942736515e+00 2.845452244283679647e+03 -1.077953330221055239e+01
1.245536082146548207e+00 2.288191118762822043e+03 -5.905350284195180599e+00
1.258385178835915497e+00 2.167984858992394948e+03 -7.291149568100049549e+00
1.249602461051104951e+00 2.217329818653445727e+03 -6.239249761089065593e+00
1.257579231700348243e+00 2.581144565334332583e+03 -8.447636793134844169e+00
1.266057039446461197e+00 2.646995886729194353e+03 -9.395198722189173068e+00
1.261558347428046289e+00 2.480975308929495441e+03 -8.238547668120483891e+00
1.233841536671392181e+00 2.214760347059260312e+03 -4.415152003018924631e+00
1.260055631816918265e+00 1.797656930945889144e+03 -6.760871829293993329e+00
1.242486439873839998e+00 1.959739298452533149e+03 -4.906615849410190577e+00
1.250506011095166459e+00 1.888842485061230036e+03 -5.923148913674062932e+00
1.231505215802961350e+00 2.289314490965819914e+03 -4.387698629982657472e+00
1.269819192745206937e+00 2.744218269646053159e+03 -9.975750016073551052e+00
1.256212464170504806e+00 1.982719823967216144e+03 -6.564901861406473138e+00
1.218861459877275344e+00 2.737985811362985260e+03 -4.492507144593156809e+00
1.265192829397469243e+00 2.406312913136138377e+03 -8.883620193575445967e+00
1.251300488907796549e+00 1.731989776115376344e+03 -5.116559656556766811e+00
1.241985310852274038e+00 1.954907055791843050e+03 -4.637373322202181569e+00
1.243317712656405449e+00 1.955002293055033988e+03 -5.036089384329838659e+00
1.263703227858901323e+00 2.822256950467786282e+03 -9.399024329745662598e+00
1.249992239495234969e+00 2.565249832932599929e+03 -7.637291403195534123e+00
1.238833883928760260e+00 2.513192487187424831e+03 -6.310901807599291757e+00
1.254106829218902375e+00 2.176064668508941395e+03 -7.262428201855179566e+00
1.237987980741711791e+00 2.102270275338375541e+03 -4.806835544332155763e+00
1.247989183755834564e+00 1.937635855925768283e+03 -5.726332899745104399e+00
1.249421960527364206e+00 2.736607566899594076e+03 -7.878331136691245185e+00
1.263813755510186931e+00 2.206031761558616836e+03 -8.227520950631733498e+00
1.250188839626512394e+00 2.141938394490514838e+03 -6.132710642878065777e+00
1.211662747717059396e+00 2.976214787311677810e+03 -4.131641712157766655e+00
1.260340092571998527e+00 2.449183385550209096e+03 -8.043333473911097542e+00
1.234713180132932964e+00 2.277391842823638854e+03 -5.066506026720552391e+00
1.255159648570383535e+00 1.836894535153057859e+03 -6.393210931839508504e+00
1.241178949708901191e+00 2.238574070518965073e+03 -5.825566073651762267e+00
1.236706345221397996e+00 2.960308890497749417e+03 -6.360545863642629527e+00
1.258009366280509633e+00 1.691143120726640973e+03 -6.107518181705696492e+00
1.257014796519664301e+00 1.736517859488690647e+03 -6.263982628616981074e+00
1.233112000147674525e+00 2.396611972490218250e+03 -5.280279473684123204e+00
1.269677537603435935e+00 2.833858974724224026e+03 -9.674633453070001110e+00
1.249096613736692341e+00 2.217118793762350833e+03 -6.182687312155170645e+00
1.260023559360439194e+00 2.047808825198493878e+03 -7.311200790048610898e+00
1.229910271546076572e+00 2.671484467871753623e+03 -5.709088121175994957e+00
1.256827621826154928e+00 1.732379237852039296e+03 -6.226601467804798951e+00
1.229786654949304392e+00 2.346176964566710922e+03 -4.466039697752756332e+00
1.247318647607928765e+00 2.672988087348219779e+03 -7.555459256135460322e+00
1.269199831934223477e+00 2.889255860205892532e+03 -1.014228341274374046e+01
1.278127752243188198e+00 2.873574107251751229e+03 -1.179993272836076557e+01
1.249684192032842089e+00 2.592850511230999473e+03 -7.032820251974563952e+00
1.257462333512106234e+00 1.773752514372114092e+03 -6.473559047286382651e+00
1.256842049173237275e+00 1.734238578150350804e+03 -5.992177581472525105e+00
1.248586247441502151e+00 2.236316656881449489e+03 -6.166587604806536227e+00
1.248240247768887867e+00 1.866283581124571583e+03 -5.461120476264971657e+00
1.243929031717646350e+00 2.694656077271261438e+03 -7.248743764643776011e+00
1.251961390514133576e+00 2.207633120424776735e+03 -6.527768281685453644e+00
1.231806167134415597e+00 2.279075135194382710e+03 -4.479794724911842607e+00
1.277534529340830449e+00 2.804838743057769534e+03 -1.195045422456625239e+01
1.273789514306582715e+00 2.949499215850800738e+03 -1.145443813420176760e+01
1.259139343197772876e+00 2.938130618613675324e+03 -9.089601952086619363e+00
1.254027124305342245e+00 1.861280096208603027e+03 -6.315814895871986856e+00
1.230582735237361058e+00 2.684281064532191522e+03 -5.177098793334481641e+00
1.247772194824019465e+00 1.885560667157777743e+03 -5.102208373837682664e+00
1.277230974890081194e+00 2.776785019783354983e+03 -1.163048442449850661e+01
1.253189285825473620e+00 1.699720963719354131e+03 -5.343118459420892918e+00
1.231084361962373031e+00 2.469515666456037252e+03 -4.708976141872883936e+00
1.276682593313883451e+00 2.786143544507528986e+03 -1.179832403860531898e+01
1.226737278390587660e+00 2.623884444073445593e+03 -4.631120278752357322e+00
1.268206909359567369e+00 2.762355291915791895e+03 -9.433534025660410549e+00
1.247268318664911835e+00 2.124924768783615036e+03 -5.709609362916862274e+00
1.249099594008946879e+00 1.802274279226648332e+03 -5.043093165700010871e+00
1.247531338934918743e+00 1.809544206484481492e+03 -4.965951275757603867e+00
1.277743027092623329e+00 2.868478147367050951e+03 -1.138959351313268620e+01
1.265129866456498720e+00 2.410247974040227746e+03 -8.858534101161128049e+00
1.245041910739237423e+00 1.946518171080827869e+03 -4.930203747902726974e+00
1.276517055797111944e+00 2.967120893159965817e+03 -1.087178385750613430e+01
1.264486095641878638e+00 2.676120306845250525e+03 -8.862686158323510810e+00
1.255637067884498137e+00 1.964651553723245570e+03 -6.447977839630853580e+00
1.231339688114782227e+00 2.486878675943683447e+03 -4.784390698018336607e+00
1.233516152468218774e+00 2.304489019994319733e+03 -4.982910618449340134e+00
1.264927114105342643e+00 2.896319737556055770e+03 -9.120680865182974273e+00
1.238116165276191394e+00 2.210851050922061404e+03 -5.303014355544387826e+00
1.240337070670095798e+00 2.388129357083857030e+03 -6.153058960037864011e+00
1.243795382809819161e+00 1.932092800963853733e+03 -4.763523594081444656e+00
1.260919142368055024e+00 1.956166838681364425e+03 -7.396021780046384109e+00
1.262309121040166682e+00 2.169115798387711948e+03 -8.118258397089206824e+00
1.260464576795041092e+00 2.529953559961979863e+03 -8.641024496154702916e+00
1.221935664503704944e+00 2.780901482810759262e+03 -5.086498130589770739e+00
1.256979345721918939e+00 1.717970527376467999e+03 -6.041054154124728015e+00
1.260021354543268801e+00 2.815320671338771717e+03 -8.485386139826349705e+00
1.228722417181377757e+00 2.830594043903438433e+03 -5.968729811278772779e+00
1.269151553700422319e+00 2.680766390568427596e+03 -9.564921200542208624e+00
1.253588975617570878e+00 1.812960012979287058e+03 -5.719565589745102763e+00
1.267611298687490340e+00 2.985832634246558882e+03 -9.511268490674742893e+00
1.266960291058584209e+00 2.536190978021793853e+03 -9.202491793394166564e+00
1.243090214704372976e+00 2.289487493497780633e+03 -6.210337133185863223e+00
1.256394515450502958e+00 1.707993524692755727e+03 -5.976071266812834182e+00
1.219078239714590284e+00 2.981615119270942614e+03 -5.322476469956303191e+00
1.213720014592366336e+00 2.989057700725348695e+03 -4.244656133692793709e+00
1.254737700084435303e+00 1.918955451874168830e+03 -6.207557545946989386e+00
1.238666725749681730e+00 2.131300377290630422e+03 -5.052143490875316445e+00
1.274163882444473650e+00 2.931033672777845823e+03 -1.151695716509240341e+01
1.236214791515520606e+00 2.202187768218524070e+03 -4.964968885722413461e+00
1.249723469748348581e+00 1.775831137274457433e+03 -5.137972288855691794e+00
1.227426835045362985e+00 2.493953614954779823e+03 -4.812833583920254732e+00
1.267197550971137066e+00 2.592624167183203099e+03 -9.354796344104201467e+00
1.259229873796841259e+00 1.942442169740302461e+03 -6.981893535871011025e+00
